"ID","Region","Regulated.Dam","Primary.Purpose","Primary.Type","Height..m.","Length..km.","Volume..m3.","Year.Completed","Years.Modified","Surface..km2.","Drainage..km2.","Spillway","Last.Inspection.Date","Inspection.Frequency","Distance.to.Nearest.City..km.","Hazard","Assessment","Assessment.Date","Probability.of.Failure","Loss.given.failure...prop..Qm.","Loss.given.failure...liab..Qm.","Loss.given.failure...BI..Qm.","Height_clean","Length_clean","Length_missing","Volume_clean","Volume_missing","Volume_log","n_modifications","last_modification_year"
"SOAD02084","Flumevale","Yes","Other","Earth",9.46,0.133,14000,"1957","",0.28959,5.32658,"","20/10/2021","1",NA,"Significant","Satisfactory","2017-09-01",0.1245,360.6,436.8,NA,9.46,0.133,0,14000,0,9.54688403461792,0,"Unknow"
"SOAD08419","Flumevale","Yes","Water Supply","Earth",23.432,0.192,72200,"1960","",0.13593,2.66329,"","18/08/2022","1",NA,"High","Satisfactory","2017-09-01",0.0897,30.4,655.8,59.1,23.432,0.192,0,72200,0,11.1872091752005,0,"Unknow"
"SOAD13474","Flumevale","Yes","Irrigation","Earth",14.303,0.292,0,"1910","",0.16154,15.97974,"Uncontrolled","05/07/2019","6",9.88,"Low","Fair","2017-12-20",0.0551,40.4,472,44.1,14.303,0.292,0,NA,1,NA,0,"Unknow"
"SOAD05608","Flumevale","Yes","Other","Earth",15.166,0.167,40000,"1964","",0.24034,58.59238,"","27/01/2022","1",0,"High","Satisfactory","2017-09-01",0.0959,45.3,419.6,NA,15.166,0.167,0,40000,0,10.5966597327836,0,"Unknow"
"SOAD05963","Flumevale","Yes","Irrigation","Earth",10.859,0.25,68890,"1889","",0.0394,0,"Uncontrolled","05/12/2005","6",18.09,"Low","Not Rated",NA,0.0569,46.2,474.8,13.5,10.859,0.25,0,68890,0,11.1402808243768,0,"Unknow"
"SOAD17793","Flumevale","Yes","Recreation","Earth",4.29,0.083,1300,"2013","2013",0.25019,0,"","17/05/2013","6",NA,"Low","Not Rated",NA,0.0629,214.7,20.6,4.9,4.29,0.083,0,1300,0,7.1708884785125,1,"2013"
"SOAD04483","Flumevale","Yes","Irrigation","Earth",2.8,0.5,17779,"1898","",0.60085,0,"Controlled","26/06/2017","6",3.23,"Low","Not Rated",NA,0.0612,173.8,844.8,33.5,2.8,0.5,0,17779,0,9.7858295090679,0,"Unknow"
"SOAD16129","Flumevale","Yes","Other","Earth",15.175,0.173,83800,"1975","",0.1379,0,"","22/06/2022","1",0.84,"Significant","Satisfactory","2017-09-01",0.1049,22.3,852.7,NA,15.175,0.173,0,83800,0,11.3362002195732,0,"Unknow"
"SOAD03563","Flumevale","Yes","Irrigation","Earth",14.076,0.933,82868,"1963","1976H;2006H",0.14578,7.98987,"Uncontrolled","23/06/2022","2",5.04,"Significant","Satisfactory","2022-06-23",0.1217,5.9,235.4,40.7,14.076,0.933,0,82868,0,11.3250163266772,2,"2006"
"SOAD08377","Flumevale","Yes","Flood Risk Reduction","Earth",10.997,0.157,60100,"1963","",0.38809,21.30632,"","09/03/2022","1",0,"High","Satisfactory","2017-09-01",0.1015,457.4,898.5,NA,10.997,0.157,0,60100,0,11.00378175932,0,"Unknow"
"SOAD12493","Flumevale","Yes","Recreation","Earth",14.277,0.339,19976,"1956","",0.17336,45.27593,"Uncontrolled","12/09/2022","2",4.6,"Significant","Satisfactory","2022-09-12",0.13,12.9,846.9,4.4,14.277,0.339,0,19976,0,9.90233689077873,0,"Unknow"
"SOAD02517","Flumevale","Yes","Water Supply","Earth",5.469,0.067,3500,"1919","",0.58706,18.64303,"","02/06/2022","0.5",NA,"Low","Satisfactory","2017-09-01",0.0627,364.1,15.2,31.1,5.469,0.067,0,3500,0,8.16080392095467,0,"Unknow"
"SOAD10384","Flumevale","Yes","Irrigation","Earth",8.952,0.134,26569,"1905","",0.15957,0,"Uncontrolled","26/07/2022","1",21.4,"High","Fair","2022-07-26",0.1317,47,147.1,22.9,8.952,0.134,0,26569,0,10.1875380387539,0,"Unknow"
"SOAD11314","Flumevale","Yes","Water Supply","Earth",16.266,0.144,85000,"1872","",0.18321,13.31645,"","15/09/2022","1",11.65,"Significant","Satisfactory","2017-09-01",0.1424,46.2,349.9,66.3,16.266,0.144,0,85000,0,11.3504183001091,0,"Unknow"
"SOAD01949","Flumevale","Yes","Water Supply","Earth",10.781,0.237,30000,"1950","",0.27974,37.28606,"","04/02/2022","0.5",NA,"Low","Satisfactory","2017-09-01",0.0664,632.7,22.8,49.4,10.781,0.237,0,30000,0,10.3089859934221,0,"Unknow"
"SOAD00071","Flumevale","Yes","Debris Control","Earth",21.688,0.993,612100,"1980","",0.19503,93.21515,"","27/01/2022","1",1.56,"High","Satisfactory","2017-09-01",0.0932,30.2,242.4,NA,21.688,0.993,0,612100,0,13.3246525805578,0,"Unknow"
"SOAD06809","Flumevale","Yes","Recreation","Earth",8.711,0.4,13746,"1906","",0.33687,7.98987,"","07/09/2022","2",26.42,"Significant","Unsatisfactory","2022-09-07",0.1735,413.2,424.5,3.7,8.711,0.4,0,13746,0,9.52857589747142,0,"Unknow"
"SOAD00803","Flumevale","Yes","Irrigation","Earth",17.707,0.05,0,"1931","",0.0985,127.83792,"Uncontrolled","15/05/2019","6",28.13,"Low","Not Rated",NA,0.084,14,200.7,29.6,17.707,0.05,0,NA,1,NA,0,"Unknow"
"SOAD10131","Flumevale","Yes","Water Supply","Earth",15.51,0.637,226000,"1991","",0.1182,0,"","21/10/2021","1",1,"High","Satisfactory","2017-09-01",0.0831,45.8,756.4,61.6,15.51,0.637,0,226000,0,12.3282947030234,0,"Unknow"
"SOAD18694","Flumevale","Yes","Irrigation","Earth",14.593,0.171,51471,"1954","",0.13199,13.31645,"","20/09/2021","6",20.48,"Low","Not Rated",NA,0.0823,43.2,353.5,1.9,14.593,0.171,0,51471,0,10.8487932494788,0,"Unknow"
"SOAD00694","Flumevale","Yes","Recreation","Earth",4.386,0.097,NA,"1947","",0.35657,29.29619,"","02/07/2020","6",81.91,"Low","Satisfactory","2016-05-13",0.0252,507.6,48.8,8.8,4.386,0.097,0,NA,1,NA,0,"Unknow"
"SOAD01144","Flumevale","Yes","Irrigation","Earth",5.038,0.093,NA,"1931","",0.23049,0,"","17/08/2019","6",46.24,"Low","Not Rated",NA,0.026,17.5,234,33.6,5.038,0.093,0,NA,1,NA,0,"Unknow"
"SOAD06318","Flumevale","Yes","Irrigation","Earth",5.022,0.32,15902,"1883","",0.21473,0,"Uncontrolled","15/06/2016","6",11.01,"Low","Fair","2017-04-19",0.0523,9.5,475.2,17.6,5.022,0.32,0,15902,0,9.67426304965592,0,"Unknow"
"SOAD08474","Flumevale","No","Water Supply","Earth",6.684,0.167,NA,"Unknow","",NA,NA,"","","Unknow",0,"High","Not Available",NA,0.1176,872.6,265.2,38.8,6.684,0.167,0,NA,1,NA,0,"Unknow"
"SOAD15380","Flumevale","Yes","Irrigation","Earth",7.699,0.659,34672,"1890","",0.19109,0,"Uncontrolled","22/04/2020","2",11.55,"Significant","Unsatisfactory","2020-04-22",0.19,16.9,133.6,47.3,7.699,0.659,0,34672,0,10.4537165650769,0,"Unknow"
"SOAD01175","Flumevale","Yes","Flood Risk Reduction","Earth",16.243,0.2,80000,"2019","",0.17927,NA,"","16/02/2022","1",1.3,"High","Satisfactory","2021-02-05",0.1198,47.1,677.5,NA,16.243,0.2,0,80000,0,11.2897944135779,0,"Unknow"
"SOAD05204","Flumevale","Yes","Water Supply","Earth",6.755,0.022,0,"1929","",0.28368,2.66329,"","13/07/2022","0.5",15.62,"Low","Fair","2020-08-13",0.0836,482.1,207.6,33.8,6.755,0.022,0,NA,1,NA,0,"Unknow"
"SOAD08446","Flumevale","Yes","Irrigation","Earth",7.965,0.075,11100,"1899","",0.26201,7.98987,"","17/08/2022","6",35.19,"Low","Satisfactory","2016-08-29",0.0558,280.6,207.4,41.2,7.965,0.075,0,11100,0,9.31479047333265,0,"Unknow"
"SOAD02819","Flumevale","Yes","Flood Risk Reduction","Earth",15.004,0.257,40217,"1965","",0.22655,21.30632,"","11/04/2018","3",38.68,"Low","Satisfactory","2021-08-04",0.0645,6,200.7,NA,15.004,0.257,0,40217,0,10.602069935586,0,"Unknow"
"SOAD06996","Flumevale","Yes","Irrigation","Earth",9.756,0.143,33692,"1893","",0.24625,0,"","30/06/2021","6",20.13,"Low","Fair","2017-06-28",0.0418,480.3,260,15.9,9.756,0.143,0,33692,0,10.4250453796311,0,"Unknow"
"SOAD17229","Flumevale","Yes","Recreation","Earth",14.531,0.247,0,"1948","",NA,NA,"","18/06/2012","5",62.24,"High","Not Available",NA,0.1077,893.3,125.5,4.4,14.531,0.247,0,NA,1,NA,0,"Unknow"
"SOAD09602","Flumevale","Yes","Other","Earth",55.378,0.152,623000,"1968","",0.07486,2.66329,"","03/11/2021","1",NA,"High","Satisfactory","2017-09-01",0.0836,41.7,828.4,NA,55.378,0.152,0,623000,0,13.3423034029047,0,"Unknow"
"SOAD19465","Flumevale","Yes","Water Supply","Earth",9.232,0.567,79478,"1952","",0.23443,31.95948,"","22/03/2022","1",6.26,"High","Satisfactory","2017-09-01",0.1184,15.8,347.2,13.1,9.232,0.567,0,79478,0,11.283248114805,0,"Unknow"
"SOAD09529","Flumevale","Yes","Irrigation","Earth",14.282,0.217,31683,"1977","",0.23443,0,"Uncontrolled","17/11/2020","6",59.32,"Low","Not Rated",NA,0.0857,23.4,91.9,15.6,14.282,0.217,0,31683,0,10.3635671005842,0,"Unknow"
"SOAD13209","Flumevale","Yes","Irrigation","Earth",13.775,0.493,97358,"1962","2004S",0.1773,37.28606,"Uncontrolled","02/06/2015","6",4.62,"Low","Not Rated",NA,0.0743,7,430.3,38,13.775,0.493,0,97358,0,11.4861604564501,1,"2004"
"SOAD08306","Flumevale","Yes","Other","Earth",26.792,0.15,75000,"1972","",0.14775,5.32658,"","12/04/2022","1",3.22,"High","Satisfactory","2017-09-01",0.0808,39.4,142.6,NA,26.792,0.15,0,75000,0,11.2252567257629,0,"Unknow"
"SOAD03142","Flumevale","Yes","Flood Risk Reduction","Earth",7.027,0.758,220000,"2008","",0.24231,0,"","12/05/2022","1",0,"High","Satisfactory","2017-09-01",0.0799,47.5,213.6,NA,7.027,0.758,0,220000,0,12.3013873707787,0,"Unknow"
"SOAD17867","Flumevale","Yes","Water Supply","Earth",12.472,0.145,32000,"1960","",0.2364,2.66329,"","10/05/2022","1",0,"High","Satisfactory","2017-09-01",0.0888,8.3,248.3,5.9,12.472,0.145,0,32000,0,10.3735224312936,0,"Unknow"
"SOAD15679","Flumevale","Yes","Irrigation","Earth",5.848,0.075,5500,"1892","1998",0.26201,0,"","26/08/2022","6",17.49,"Low","Fair","2018-10-22",0.0488,32.6,462.3,11.8,5.848,0.075,0,5500,0,8.61268517287546,1,"1998"
"SOAD08063","Flumevale","Yes","Flood Risk Reduction","Earth",11.476,0.3,44450,"1964","",0.22261,29.29619,"","11/04/2018","3",34.63,"Low","Not Rated",NA,0.0607,5,190.5,NA,11.476,0.3,0,44450,0,10.7021427378768,0,"Unknow"
"SOAD09798","Flumevale","Yes","Flood Risk Reduction","Earth",8.13,0.18,33279,"1970","",0.22655,21.30632,"Uncontrolled","01/02/2012","3",76.43,"Low","Not Rated",NA,0.1132,26.3,139,NA,8.13,0.18,0,33279,0,10.4127118949351,0,"Unknow"
"SOAD19495","Flumevale","Yes","Water Supply","Earth",23.123,0.788,0,"1892","",0.14381,0,"","20/10/2021","1",NA,"High","Satisfactory","2017-09-01",0.0694,32.8,890.5,63.3,23.123,0.788,0,NA,1,NA,0,"Unknow"
"SOAD16047","Flumevale","Yes","Other","Earth",32.962,0.11,80000,"1950","",0.12805,NA,"","21/04/2022","1",3.78,"High","Satisfactory","2017-09-01",0.0736,13.5,382.4,NA,32.962,0.11,0,80000,0,11.2897944135779,0,"Unknow"
"SOAD16288","Flumevale","Yes","Water Supply","Earth",23.46,0.327,150000,"2009","",0.13987,0,"","19/10/2021","0.5",NA,"Low","Satisfactory","2017-09-01",0.0731,15,21.3,25.4,23.46,0.327,0,150000,0,11.9183972397228,0,"Unknow"
"SOAD00001","Flumevale","Yes","Recreation","Earth",7.274,0.038,0,"1939","",0.33687,0,"Uncontrolled","19/10/2016","6",37.06,"Low","Fair","2018-07-24",0.0596,180.5,138.8,6.5,7.274,0.038,0,NA,1,NA,0,"Unknow"
"SOAD05479","Flumevale","Yes","Water Supply","Earth",24.986,0.185,118000,"1965","",0.12805,5.32658,"","22/06/2022","1",0.16,"High","Satisfactory","2017-09-01",0.0857,29.8,506.9,66.6,24.986,0.185,0,118000,0,11.6784483779882,0,"Unknow"
"SOAD07495","Flumevale","Yes","Irrigation","Earth",3.811,0.065,NA,"1933","",0.27186,7.98987,"Uncontrolled","14/09/2019","6",50.49,"Low","Not Rated",NA,0.0612,706.4,57.5,21.8,3.811,0.065,0,NA,1,NA,0,"Unknow"
"SOAD01209","Flumevale","Yes","Hydroelectric","Earth",8.219,0.149,1400,"1928","",0.2167,2.66329,"Uncontrolled","06/06/2022","1",12.66,"High","Satisfactory","2023-09-29",0.0878,22.4,302,86.5,8.219,0.149,0,1400,0,7.24494154633701,0,"Unknow"
"SOAD09906","Flumevale","Yes","Irrigation","Earth",6.551,0.4,10000,"1964","",0.42749,63.91896,"Uncontrolled","17/06/2015","6",39.18,"Low","Unsatisfactory","2016-10-28",0.1008,119.4,200.6,35,6.551,0.4,0,10000,0,9.21044036697652,0,"Unknow"
"SOAD14174","Flumevale","Yes","Water Supply","Earth",18.125,0.175,73800,"1962","",0.12411,0,"","01/09/2022","1",NA,"High","Satisfactory","2017-09-01",0.0875,10.4,819.7,22.5,18.125,0.175,0,73800,0,11.2091275606323,0,"Unknow"
"SOAD02119","Flumevale","Yes","Irrigation","Earth",12.768,0.15,23147,"1911","1959S",0.16548,0,"Uncontrolled","11/08/2020","6",18.25,"Low","Not Rated",NA,0.0409,46,422.1,34.2,12.768,0.15,0,23147,0,10.0496636626937,1,"1959"
"SOAD18704","Flumevale","Yes","Irrigation","Earth",9.489,0.519,NA,"1956","",0.3349,82.56199,"","14/10/1998","0",130.8,"Low","Satisfactory","2017-09-26",0.0543,340.4,79.9,14.3,9.489,0.519,0,NA,1,NA,0,"Unknow"
"SOAD09263","Flumevale","Yes","Water Supply","Earth",8.189,0.267,2250,"1889","",0.49644,15.97974,"","30/06/2022","0.5",NA,"Low","Satisfactory","2017-09-01",0.0802,89.1,10.2,69.3,8.189,0.267,0,2250,0,7.71912984090673,0,"Unknow"
"SOAD01153","Flumevale","Yes","Flood Risk Reduction","Earth",10.948,0.148,0,"1957","",0.23049,21.30632,"Uncontrolled","10/05/2000","3",9.9,"Low","Unsatisfactory","2009-06-09",0.1242,18.9,368.6,NA,10.948,0.148,0,NA,1,NA,0,"Unknow"
"SOAD16432","Flumevale","Yes","Irrigation","Earth",3.872,0.135,4104,"1912","1931S;2005H;2005S",0.36839,0,"Uncontrolled","30/07/2019","6",40.21,"Low","Not Rated",NA,0.071,682.3,210.4,5.8,3.872,0.135,0,4104,0,8.31996102188653,3,"2005"
"SOAD02921","Flumevale","Yes","Flood Risk Reduction","Earth",11.326,0.608,NA,"1959","",0.26989,13.31645,"Uncontrolled","15/10/2020","3",7.87,"Low","Satisfactory","2018-10-18",0.0617,616.3,290.6,NA,11.326,0.608,0,NA,1,NA,0,"Unknow"
"SOAD10201","Flumevale","Yes","Irrigation","Earth",11.615,0.188,41360,"1949","",0.22064,0,"","31/08/2020","6",23.12,"Low","Not Rated",NA,0.0778,5.1,315.4,43.4,11.615,0.188,0,41360,0,10.6300936868397,0,"Unknow"
"SOAD10236","Flumevale","Yes","Irrigation","Earth",8.288,0.182,29919,"1909","",0.16548,0,"Uncontrolled","29/04/2021","6",38.73,"Low","Fair","2011-10-11",0.0653,27.4,171.3,41.1,8.288,0.182,0,29919,0,10.3062824320884,0,"Unknow"
"SOAD14150","Flumevale","Yes","Irrigation","Earth",9.706,0.258,13796,"1940","1952H;1952M;1952S",0.26201,0,"Uncontrolled","08/07/2021","6",36.06,"Low","Unsatisfactory","2015-05-26",0.0975,453.3,63.5,21.8,9.706,0.258,0,13796,0,9.53220645620803,3,"1952"
"SOAD03844","Flumevale","Yes","Hydroelectric","Earth",30.884,0.279,NA,"1923","",0.19897,2.66329,"Uncontrolled","23/08/2023","1",23.31,"High","Fair","2023-09-29",0.1215,13.2,201.1,59.5,30.884,0.279,0,NA,1,NA,0,"Unknow"
"SOAD12970","Flumevale","Yes","Irrigation","Earth",5.491,0.252,7725,"1911","1956H;1956M;1956S",0.32505,0,"","08/07/2021","6",16.19,"Low","Satisfactory","2017-07-19",0.0326,287.1,338.2,46.6,5.491,0.252,0,7725,0,8.95234654322623,3,"1956"
"SOAD05842","Flumevale","Yes","Flood Risk Reduction","Earth",6.551,0.75,14160,"1996","",0.18321,23.96961,"","23/02/2022","1",0.16,"High","Satisfactory","2017-09-01",0.0895,43.3,893.4,NA,6.551,0.75,0,14160,0,9.55824698622306,0,"Unknow"
"SOAD03736","Flumevale","Yes","Fish and Wildlife Pond","Earth",5.322,0.21,15400,"1929","",0.19897,0,"","14/08/2006","6",65.86,"Low","Satisfactory","2020-10-15",0.0494,40.4,60,NA,5.322,0.21,0,15400,0,9.64218772135847,0,"Unknow"
"SOAD02225","Flumevale","Yes","Irrigation","Earth",12.184,0.407,31744,"1953","",0.24231,117.18476,"Uncontrolled","20/05/1994","0",57.23,"Low","Fair","2019-07-10",0.076,45.8,111.4,13.2,12.184,0.407,0,31744,0,10.3654905116046,0,"Unknow"
"SOAD09245","Flumevale","Yes","Other","Earth",22.575,0.144,35000,"1935","",0.17336,37.28606,"","21/06/2022","0.5",NA,"Low","Satisfactory","2017-09-01",0.0822,46.5,14.5,NA,22.575,0.144,0,35000,0,10.463131911492,0,"Unknow"
"SOAD00303","Flumevale","Yes","Water Supply","Earth",6.473,0.33,24500,"1939","",0.41764,13.31645,"","20/10/2021","1",9.69,"Significant","Satisfactory","2023-04-12",0.1399,428.5,218.5,14.2,6.473,0.33,0,24500,0,10.1064692120264,0,"Unknow"
"SOAD08151","Flumevale","Yes","Hydroelectric","Earth",21.728,0.265,173000,"1956","",0.16745,NA,"Uncontrolled","29/08/2023","3",NA,"Low","Satisfactory","2023-09-29",0.0799,16,15.3,NA,21.728,0.265,0,173000,0,12.06105265381,0,"Unknow"
"SOAD03911","Flumevale","Yes","Fish and Wildlife Pond","Earth",11.168,0.217,38659,"1998","",0.26201,0,"Uncontrolled","13/09/2018","6",1.54,"Low","Unsatisfactory","2010-07-12",0.0859,308.7,880.4,NA,11.168,0.217,0,38659,0,10.5625607527623,0,"Unknow"
"SOAD06341","Flumevale","Yes","Hydroelectric","Earth",6.293,0.117,NA,"1956","",0.15957,NA,"","29/08/2023","3",NA,"Low","Satisfactory","2023-09-29",0.0575,7.9,5,NA,6.293,0.117,0,NA,1,NA,0,"Unknow"
"SOAD20711","Flumevale","Yes","Tailings","Earth",16.214,0.333,0,"1987","",0.20882,2.66329,"","25/10/2021","1",NA,"Significant","Satisfactory","2017-09-01",0.1101,6.5,288.1,NA,16.214,0.333,0,NA,1,NA,0,"Unknow"
"SOAD07032","Flumevale","Yes","Irrigation","Earth",3.149,1.044,43158,"1908","",0.49841,0,"Uncontrolled","16/07/2009","6",0,"Low","Not Rated",NA,0.022,601.5,823.9,25,3.149,1.044,0,43158,0,10.6726462495022,0,"Unknow"
"SOAD12342","Flumevale","Yes","Irrigation","Earth",9.949,0.102,0,"1953","",0.23837,7.98987,"Uncontrolled","22/10/2018","6",14.37,"Low","Fair","2007-03-21",0.059,18.9,423.8,16.8,9.949,0.102,0,NA,1,NA,0,"Unknow"
"SOAD13033","Flumevale","Yes","Water Supply","Earth",13.067,0.333,157000,"1995","",0.24822,0,"","26/10/2021","0.5",NA,"Low","Satisfactory","2017-09-01",0.0792,540,8.6,60.1,13.067,0.333,0,157000,0,11.9640074537369,0,"Unknow"
"SOAD18831","Flumevale","Yes","Water Supply","Earth",12.766,0.233,70000,"1882","",0.15366,0,"","01/12/2021","1",0,"High","Satisfactory","2017-09-01",0.0988,14.2,157.7,9.3,12.766,0.233,0,70000,0,11.1562648066437,0,"Unknow"
"SOAD02935","Flumevale","Yes","Water Supply","Earth",14.211,1.017,69300,"1953","",0.10441,0,"Uncontrolled","20/04/2022","2",0,"Significant","Fair","2022-04-20",0.1327,19.6,163.7,40.2,14.211,1.017,0,69300,0,11.1462146150883,0,"Unknow"
"SOAD02705","Flumevale","Yes","Water Supply","Earth",3.919,0.433,0,"1912","",0.67768,45.27593,"","16/06/2022","1",NA,"Significant","Satisfactory","2017-09-01",0.1258,647.9,433.7,34.9,3.919,0.433,0,NA,1,NA,0,"Unknow"
"SOAD09249","Flumevale","Yes","Water Supply","Earth",7.386,0.145,0,"1995","",0.1773,0,"","09/09/2022","1",0,"High","Satisfactory","2022-09-09",0.0766,6.2,422.2,18.8,7.386,0.145,0,NA,1,NA,0,"Unknow"
"SOAD17036","Flumevale","Yes","Other","Earth",13.464,0.107,10655,"1916","",0.35066,10.65316,"","19/10/2021","0.5",NA,"Low","Satisfactory","2017-09-01",0.0612,273.9,14.4,NA,13.464,0.107,0,10655,0,9.27387839278017,0,"Unknow"
"SOAD19327","Flumevale","Yes","Flood Risk Reduction","Earth",23.739,0.157,80000,"1956","",0.14578,31.95948,"","09/03/2022","1",1.22,"High","Satisfactory","2017-09-01",0.0895,44.8,892.8,NA,23.739,0.157,0,80000,0,11.2897944135779,0,"Unknow"
"SOAD17619","Flumevale","Yes","Irrigation","Earth",8.625,0.204,36267,"1904","",0.24428,50.60251,"Uncontrolled","25/06/2019","6",7.98,"Low","Unsatisfactory","2003-10-02",0.1001,95.4,349.3,21.2,8.625,0.204,0,36267,0,10.4986910887659,0,"Unknow"
"SOAD02842","Flumevale","Yes","Water Supply","Earth",22.793,0.133,35000,"1956","",0.28959,13.31645,"","19/07/2023","1",3.3,"High","Fair","2022-03-23",0.1134,183.7,154.4,55.4,22.793,0.133,0,35000,0,10.463131911492,0,"Unknow"
"SOAD10774","Flumevale","Yes","Recreation","Earth",12.812,0.161,0,"1954","2012",0.28565,13.31645,"Uncontrolled","19/10/2020","6",42.4,"Low","Fair","2020-05-15",0.0591,349.9,111.6,7.3,12.812,0.161,0,NA,1,NA,1,"2012"
"SOAD16436","Flumevale","Yes","Irrigation","Earth",8.244,0.293,22816,"1965","",0.30338,7.98987,"Uncontrolled","22/08/2019","6",4.86,"Low","Not Rated",NA,0.0389,685.2,323.9,41.3,8.244,0.293,0,22816,0,10.0352611511456,0,"Unknow"
"SOAD20247","Flumevale","Yes","Irrigation","Earth",6.713,0.717,52524,"1881","1981",0.31126,0,"Uncontrolled","21/04/2022","6",4.86,"Low","Unsatisfactory","2022-10-18",0.0938,675.3,724.7,41.4,6.713,0.717,0,52524,0,10.8690445257132,1,"1981"
"SOAD02973","Flumevale","Yes","Water Supply","Earth",16.043,0.277,104059,"2012","",0.29156,2.66329,"","06/04/2022","1",NA,"Significant","Satisfactory","2017-09-01",0.108,630.4,31.2,18.4,16.043,0.277,0,104059,0,11.5527229348443,0,"Unknow"
"SOAD17133","Flumevale","Yes","Flood Risk Reduction","Earth",22.965,0.128,116000,"1964","",0.20291,146.48095,"","22/07/2022","1",0,"High","Satisfactory","2017-09-01",0.0859,26.1,120.6,NA,22.965,0.128,0,116000,0,11.661354090741,0,"Unknow"
"SOAD08698","Flumevale","Yes","Water Supply","Earth",7.83,0.115,8000,"1900","",0.6304,85.22528,"","09/09/2021","0.5",NA,"Low","Satisfactory","2017-09-01",0.0749,559.2,19.8,58.1,7.83,0.115,0,8000,0,8.98732181285012,0,"Unknow"
"SOAD04556","Flumevale","Yes","Recreation","Earth",5.801,0.073,2216,"1906","",0.26989,50.60251,"Uncontrolled","18/10/2022","6",33.45,"Low","Satisfactory","2020-08-28",0.0307,438.6,52.8,9.4,5.801,0.073,0,2216,0,7.70391020961631,0,"Unknow"
"SOAD06078","Flumevale","Yes","Flood Risk Reduction","Earth",8.986,0.357,42970,"1963","",0.30929,50.60251,"","03/04/2019","3",11.63,"Low","Not Rated",NA,0.1108,415.8,114.5,NA,8.986,0.357,0,42970,0,10.6682807485485,0,"Unknow"
"SOAD20172","Flumevale","Yes","Water Supply","Earth",9.502,0.027,16050,"1927","",0.31126,5.32658,"","08/12/2021","1",NA,"High","Satisfactory","2017-09-01",0.087,550,702.1,31.9,9.502,0.027,0,16050,0,9.68352643191322,0,"Unknow"
"SOAD06669","Flumevale","Yes","Fish and Wildlife Pond","Earth",18.125,0.743,20000,"1968","",0.10441,0,"Uncontrolled","11/06/2019","6",1.54,"Low","Not Rated",NA,0.0987,47.1,887.3,NA,18.125,0.743,0,20000,0,9.90353755128617,0,"Unknow"
"SOAD09924","Flumevale","Yes","Hydroelectric","Earth",21.61,0.173,NA,"1907","",0.52599,2591.38117,"Uncontrolled","28/06/2023","1",NA,"High","Fair","2023-09-29",0.1091,675,547.5,NA,21.61,0.173,0,NA,1,NA,0,"Unknow"
"SOAD04560","Flumevale","Yes","Water Supply","Earth",14.036,0.341,11000,"1972","",0.0985,0,"Uncontrolled","30/09/2016","6",3.3,"Low","Satisfactory","2018-12-11",0.0306,47.1,729.8,60.2,14.036,0.341,0,11000,0,9.30574145673943,0,"Unknow"
"SOAD05588","Flumevale","Yes","Irrigation","Earth",4.709,0.213,NA,"1882","2009",0.44916,0,"Uncontrolled","10/11/2022","2",0,"Significant","Satisfactory","2022-11-10",0.1061,343.8,508.5,1.2,4.709,0.213,0,NA,1,NA,1,"2009"
"SOAD18822","Flumevale","Yes","Water Supply","Earth",30.023,0.193,122000,"1963","",0.11623,0,"","08/06/2022","1",NA,"Significant","Satisfactory","2017-09-01",0.1369,30.1,66.8,69.2,30.023,0.193,0,122000,0,11.7117845204031,0,"Unknow"
"SOAD12137","Flumevale","Yes","Unknow","Earth",11.994,0.02,0,"Unknow","",0.1379,NA,"Uncontrolled","28/08/2020","6",15.01,"Low","Not Rated",NA,0.0952,39.9,285.8,NA,11.994,0.02,0,NA,1,NA,0,"Unknow"
"SOAD04593","Flumevale","Yes","Irrigation","Earth",9.715,0.24,NA,"1930","",0.21473,13.31645,"Uncontrolled","02/09/2022","1",25.16,"High","Satisfactory","2022-09-02",0.0762,47.2,454.1,28.7,9.715,0.24,0,NA,1,NA,0,"Unknow"
"SOAD09044","Flumevale","No","Other","Earth",22.698,0.367,NA,"Unknow","",NA,NA,"","","Unknow",3.3,"High","Not Available",NA,0.1026,949.6,706.5,NA,22.698,0.367,0,NA,1,NA,0,"Unknow"
"SOAD03090","Flumevale","Yes","Water Supply","Earth",13.972,0.063,NA,"1891","",0.20685,29.29619,"Uncontrolled","02/06/2021","2",67.58,"Significant","Fair","2021-06-02",0.1482,8.6,200.4,29.2,13.972,0.063,0,NA,1,NA,0,"Unknow"
"SOAD08417","Flumevale","No","Water Supply","Earth",13.453,0.267,NA,"Unknow","",NA,NA,"","","Unknow",0,"High","Not Available",NA,0.1309,658.8,483.2,15.6,13.453,0.267,0,NA,1,NA,0,"Unknow"
"SOAD19087","Flumevale","Yes","Irrigation","Earth",5.407,0.533,65196,"1882","2004",0.32111,7.98987,"","06/11/2012","6",10.09,"Low","Fair","2022-04-25",0.0417,279.3,309.3,17.7,5.407,0.533,0,65196,0,11.0851687345862,1,"2004"
"SOAD00681","Flumevale","Yes","Irrigation","Earth",9.469,0.333,32066,"1901","1947F;1947H;1947M;1947O;1947S",0.19897,42.61264,"Uncontrolled","24/06/2021","2",10.86,"Significant","Fair","2021-06-24",0.149,19.1,330.2,6,9.469,0.333,0,32066,0,10.3755827429421,5,"1947"
