ID,Region,Regulated.Dam,Primary.Purpose,Primary.Type,Height..m.,Length..km.,Volume..m3.,Year.Completed,Years.Modified,Surface..km2.,Drainage..km2.,Spillway,Last.Inspection.Date,Inspection.Frequency,Distance.to.Nearest.City..km.,Hazard,Assessment,Assessment.Date,Probability.of.Failure,Loss.given.failure...prop..Qm.,Loss.given.failure...liab..Qm.,Loss.given.failure...BI..Qm.,Height_clean,Length_clean,Length_missing,Volume_clean,Volume_missing,Volume_log,n_modifications,last_modification_year,Height..m._missing,Length..km._missing,Volume..m3._missing,Drainage..km2._missing,Surface..km2._missing,Distance.to.Nearest.City..km._missing
SOAD10768,Flumevale,Yes,Irrigation,Earth,7.33,0.167,10193.0,1902,1946H;1946M;1946S,0.20882,7.98987,Uncontrolled,22/10/2018,6,14.37,Low,Not Rated,,0.0763,31.4,288.9,20.7,7.33,0.167,0,10193.0,0,9.22955459089999,3,1946,0,0,0,0,0,0
SOAD17481,Flumevale,Yes,Water Supply,Earth,36.141,0.224,160000.0,1976,,0.10835,36.192339438013725,,24/05/2022,0.5,0.0,Low,Satisfactory,2017-09-01,0.0555,31.7,858.1,64.6,36.141,0.224,0,160000.0,0,11.9829353441964,0,Unknow,0,0,0,1,0,0
SOAD18364,Flumevale,Yes,Irrigation,Earth,4.089,0.274,18668.0,1903,2007,0.25807,62.37962600815026,Uncontrolled,06/06/2019,6,3.35,Low,Satisfactory,2014-04-17,0.0413,670.7,643.1,20.4,4.089,0.274,0,18668.0,0,9.83461967323733,1,2007,0,0,0,1,0,0
SOAD00440,Flumevale,Yes,Irrigation,Earth,15.728,0.167,53778.0,1973,2007,0.11032,31.98102291848855,Uncontrolled,23/09/2022,2,45.23,Significant,Fair,2022-09-23,0.1359,31.0,201.8,23.9,15.728,0.167,0,53778.0,0,10.892638335377,1,2007,0,0,0,1,0,0
SOAD01015,Flumevale,Yes,Irrigation,Earth,3.348,0.113,10314.112064378067,2020,2020,0.13396,7.98987,Controlled,,6,3.22,Low,Not Rated,,0.0387,20.9,855.3,8.6,3.348,0.113,0,,1,,1,2020,0,0,1,0,0,0
SOAD12712,Flumevale,Yes,Water Supply,Earth,9.221,0.175,28821.0,1948,,0.13593,7.98987,,06/10/2022,6,12.55,Low,Satisfactory,2017-06-29,0.0373,43.3,355.3,6.3,9.221,0.175,0,28821.0,0,10.2688942633983,0,Unknow,0,0,0,0,0,0
SOAD12902,Flumevale,Yes,Other,Earth,10.924,0.5,28600.0,1940,,0.14775,10.65316,,18/08/2022,1,2.45,High,Satisfactory,2017-09-01,0.0953,10.6,634.7,18.172160166243756,10.924,0.5,0,28600.0,0,10.2611969612316,0,Unknow,0,0,0,0,0,0
SOAD16955,Flumevale,Yes,Recreation,Earth,8.583,0.415,14358.0,1907,,0.17927,50.71374960294236,Uncontrolled,23/08/2022,1,0.0,High,Fair,2022-08-23,0.1031,6.3,576.6,6.4,8.583,0.415,0,14358.0,0,9.57213220229438,0,Unknow,0,0,0,1,0,0
SOAD19326,Flumevale,Yes,Irrigation,Earth,11.113,0.111,13587.0,1938,2000S,0.12017,45.27593,Uncontrolled,31/08/2022,2,4.79,Significant,Satisfactory,2022-08-31,0.1178,24.3,165.2,15.7,11.113,0.111,0,13587.0,0,9.51694232928048,1,2000,0,0,0,0,0,0
SOAD00057,Flumevale,Yes,Irrigation,Earth,2.842,0.17,14840.202109334476,1878,,0.3349,7.98987,Uncontrolled,03/05/2011,6,7.93,Low,Not Rated,,0.0276,272.3,292.2,29.1,2.842,0.17,0,,1,,0,Unknow,0,0,1,0,0,0
SOAD04354,Flumevale,Yes,"Fire Protection, Stock, Or Small Fish Pond",Earth,8.043,0.212,22694.898151517486,1907,,0.28171,90.55186,Uncontrolled,01/12/2022,6,92.2,Low,Not Rated,,0.0501,247.7,201.7,17.05502209575396,8.043,0.212,0,,1,,0,Unknow,0,0,1,0,0,0
SOAD09130,Flumevale,Yes,Flood Risk Reduction,Earth,22.464,0.19,66000.0,1994,,0.1182,10.65316,,23/02/2022,0.5,53.38263272834859,Low,Satisfactory,2017-09-01,0.0745,30.4,7.8,18.956720986629534,22.464,0.19,0,66000.0,0,11.0974251724089,0,Unknow,0,0,0,0,0,1
SOAD11367,Flumevale,Yes,Water Supply,Earth,13.63,0.223,58000.0,1952,,0.13987,2.66329,,22/02/2022,0.5,0.0,Low,Satisfactory,2017-09-01,0.0629,30.2,627.4,48.0,13.63,0.223,0,58000.0,0,10.9682155307592,0,Unknow,0,0,0,0,0,0
SOAD03016,Flumevale,Yes,Water Supply,Earth,15.159,0.1,33662.98447200366,Unknow,1993;2015;2018,0.07683,42.341534241395415,Uncontrolled,17/05/2022,1,4.68,High,Satisfactory,2022-05-17,0.097,28.4,552.8,7.1,15.159,0.1,0,,1,,3,2018,0,0,1,1,0,0
SOAD10433,Flumevale,Yes,Water Supply,Earth,5.484,0.367,29604.256877910477,Unknow,,0.4334,37.28606,,22/06/2022,1,77.70178778509121,Low,Satisfactory,2017-09-01,0.0672,100.4,12.2,11.1,5.484,0.367,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD16831,Flumevale,Yes,Hydroelectric,Earth,14.279,0.283,40000.0,1913,,0.14775,414.3677923116983,Uncontrolled,07/08/2023,1,3.14,High,Satisfactory,2023-09-29,0.1012,20.8,132.5,92.2,14.279,0.283,0,40000.0,0,10.5966597327836,0,Unknow,0,0,0,1,0,0
SOAD20061,Flumevale,Yes,Recreation,Earth,3.917,0.08,9936.772020405804,1933,,0.2758,42.61264,,30/07/2015,6,67.22,Low,Not Rated,,0.0874,231.7,71.9,3.3,3.917,0.08,0,,1,,0,Unknow,0,0,1,0,0,0
SOAD03610,Flumevale,Yes,Irrigation,Earth,4.133,0.347,18490.0,1902,,0.42158,141.15437,,10/06/1992,6,37.04,Low,Satisfactory,2012-02-01,0.0463,211.1,112.6,5.7,4.133,0.347,0,18490.0,0,9.82503940620699,0,Unknow,0,0,0,0,0,0
SOAD11362,Flumevale,Yes,Water Supply,Earth,27.381,0.36,167400.0,1961,,0.07092,35.22828569080548,,16/03/2022,1,0.5550873378960313,High,Satisfactory,2017-09-01,0.0834,42.7,568.5,40.9,27.381,0.36,0,167400.0,0,12.0281474107353,0,Unknow,0,0,0,1,0,1
SOAD19428,Flumevale,Yes,Flood Risk Reduction,Earth,9.101,0.489,38000.0,1959,,0.27777,7.98987,Uncontrolled,15/10/2020,3,3.36,Low,Unsatisfactory,2022-05-26,0.1115,308.0,694.8,19.327189701946956,9.101,0.489,0,38000.0,0,10.5453677541517,0,Unknow,0,0,0,0,0,0
SOAD19904,Flumevale,Yes,Irrigation,Earth,3.93,0.512,33275.0,1888,,0.14381,34.39323828870338,,20/07/1987,6,8.19,Low,Not Rated,,0.0719,42.4,339.4,40.3,3.93,0.512,0,33275.0,0,10.4125916954038,0,Unknow,0,0,0,1,0,0
SOAD20589,Flumevale,Yes,Water Supply,Earth,12.317,0.213,31460.0,1878,,0.11229,31.836548553486605,,21/07/2021,1,0.0,Significant,Satisfactory,2017-09-01,0.1177,27.4,762.0,26.6,12.317,0.213,0,31460.0,0,10.3565039625025,0,Unknow,0,0,0,1,0,0
SOAD00774,Flumevale,Yes,Recreation,Earth,7.055,0.083,8100.0,1939,,0.04334,167.78727,Uncontrolled,12/07/2022,6,101.03,Low,Fair,2018-07-24,0.036,13.7,129.5,5.4,7.055,0.083,0,8100.0,0,8.99974278983049,0,Unknow,0,0,0,0,0,0
SOAD02237,Flumevale,Yes,Irrigation,Earth,4.815,0.353,34261.0,1908,,0.29944,71.20014895526529,Uncontrolled,10/09/2015,6,4.96,Low,Satisfactory,2020-08-26,0.0297,147.4,739.5,21.4,4.815,0.353,0,34261.0,0,10.4417921472904,0,Unknow,0,0,0,1,0,0
SOAD05046,Flumevale,Yes,Water Supply,Earth,12.524,0.217,85000.0,1970,,0.20882,87.88857,,01/09/2021,0.5,47.395773352599356,Low,Satisfactory,2017-09-01,0.0634,35.4,11.6,48.0,12.524,0.217,0,85000.0,0,11.3504183001091,0,Unknow,0,0,0,0,0,1
SOAD09458,Flumevale,Yes,Irrigation,Earth,20.804,0.26,59469.0,1973,,0.12411,32.83872592323748,,23/09/2022,2,41.61,Significant,Fair,2022-09-23,0.1366,8.0,172.5,45.6,20.804,0.26,0,59469.0,0,10.9932272627006,0,Unknow,0,0,0,1,0,0
SOAD12571,Flumevale,Yes,Irrigation,Earth,12.486,0.092,36512.0,1905,,0.11623,32.38940422016032,,24/05/2007,6,10.76,Low,Satisfactory,2009-08-13,0.06,8.4,319.3,31.5,12.486,0.092,0,36512.0,0,10.5054236405427,0,Unknow,0,0,0,1,0,0
SOAD02512,Flumevale,Yes,Irrigation,Earth,2.748,0.372,4741.0,1894,,0.23246,59.06751642715198,,22/04/2021,6,7.66,Low,Not Rated,,0.0984,27.0,135.7,43.2,2.748,0.372,0,4741.0,0,8.46421426662535,0,Unknow,0,0,0,1,0,0
SOAD19772,Flumevale,Yes,Irrigation,Earth,15.264,0.167,48958.0,1945,,0.09653,29.29619,Uncontrolled,24/07/2018,6,26.4,Low,Not Rated,,0.0316,42.9,294.0,36.7,15.264,0.167,0,48958.0,0,10.798738492141,0,Unknow,0,0,0,0,0,0
SOAD17285,Flumevale,Yes,Water Supply,Earth,10.491,0.23,35578.27612921915,1889,1906,0.14578,13.31645,Uncontrolled,18/08/2021,2,7.98,Significant,Not Rated,,0.1607,26.2,429.3,65.1,10.491,0.23,0,,1,,1,1906,0,0,1,0,0,0
SOAD02881,Flumevale,Yes,Irrigation,Earth,8.626,0.087,10653.0,1951,,0.14775,34.24207982301539,,26/09/2022,6,19.89,Low,Fair,2009-09-03,0.0605,42.2,320.1,24.1,8.626,0.087,0,10653.0,0,9.27369068747694,0,Unknow,0,0,0,1,0,0
SOAD04134,Flumevale,Yes,Irrigation,Earth,6.595,0.213,28656.0,1931,,0.12411,133.1645,Uncontrolled,21/05/2015,6,4.62,Low,Fair,2021-10-05,0.05,13.9,767.0,16.1,6.595,0.213,0,28656.0,0,10.2631530203974,0,Unknow,0,0,0,0,0,0
SOAD07333,Flumevale,Yes,Recreation,Earth,4.466,0.047,9838.431859115075,1911,,0.18518,45.81433715786167,Uncontrolled,30/07/2019,6,24.49,Low,Not Rated,,0.0256,20.2,155.6,9.5,4.466,0.047,0,,1,,0,Unknow,0,0,1,1,0,0
SOAD17790,Flumevale,Yes,Water Supply,Earth,22.061,0.383,170000.0,1937,,0.0886499999999999,35.18068549493928,,24/02/2022,1,0.0,High,Satisfactory,2017-09-01,0.0806,24.2,923.7,64.2,22.061,0.383,0,170000.0,0,12.043559598368,0,Unknow,0,0,0,1,0,0
SOAD01128,Flumevale,Yes,Flood Risk Reduction,Earth,3.25,0.383,13107.0,1902,,0.30535,74.68141019044383,Uncontrolled,24/06/2009,6,0.0,Low,Not Rated,,0.0869,589.2,95.4,17.855337296719892,3.25,0.383,0,13107.0,0,9.4809780098187,0,Unknow,0,0,0,1,0,0
SOAD01597,Flumevale,Yes,Water Supply,Earth,11.728,0.193,65936.0,1957,,0.13199,7.98987,,30/06/2020,6,28.21,Low,Satisfactory,2021-06-09,0.0457,27.7,219.6,49.1,11.728,0.193,0,65936.0,0,11.0964550196854,0,Unknow,0,0,0,0,0,0
SOAD07097,Flumevale,Yes,Irrigation,Earth,9.766,0.108,24700.0,1894,,0.14381,32.51552922125523,,15/10/2015,6,20.87,Low,Satisfactory,2012-06-20,0.0519,7.2,317.3,30.9,9.766,0.108,0,24700.0,0,10.1145990076265,0,Unknow,0,0,0,1,0,0
SOAD11228,Flumevale,Yes,Recreation,Earth,5.679,0.31,24678.435271150527,1982,,0.12805,69.38594965648558,Uncontrolled,17/03/1994,6,0.0,Low,Fair,2018-09-06,0.0337,33.7,392.5,4.1,5.679,0.31,0,,1,,0,Unknow,0,0,1,1,0,0
SOAD19073,Flumevale,Yes,Flood Risk Reduction,Earth,5.963,0.177,8000.0,1953,,0.15366,282.30874,Uncontrolled,23/04/2011,3,26.58,Low,Fair,2017-07-21,0.0938,18.1,134.5,15.6328263503567,5.963,0.177,0,8000.0,0,8.98732181285012,0,Unknow,0,0,0,0,0,0
SOAD01503,Flumevale,Yes,Irrigation,Earth,4.187,0.9,52827.4729527857,1890,2010,0.1576,99.7307731167348,Uncontrolled,25/09/2013,6,11.25,Low,Satisfactory,2017-02-21,0.0461,42.7,352.8,12.4,4.187,0.9,0,,1,,1,2010,0,0,1,1,0,0
SOAD02161,Flumevale,Yes,Flood Risk Reduction,Earth,14.268,0.252,35165.0,1955,,0.14578,21.30632,Uncontrolled,06/10/2020,3,19.97,Low,Fair,2022-07-07,0.0763,23.8,233.6,18.220655300074945,14.268,0.252,0,35165.0,0,10.4678349857045,0,Unknow,0,0,0,0,0,0
SOAD08250,Flumevale,Yes,Water Supply,Earth,25.335,0.207,54000.0,1958,,0.08668,2.66329,,14/09/2022,1,2.4,High,Satisfactory,2017-09-01,0.09,22.8,268.7,15.3,25.335,0.207,0,54000.0,0,10.8967578438935,0,Unknow,0,0,0,0,0,0
SOAD00400,Flumevale,Yes,Water Supply,Earth,6.327,0.167,20000.0,1918,,0.23837,5.32658,,27/01/2022,1,0.0,High,Satisfactory,2017-09-01,0.1002,4.9,458.4,27.6,6.327,0.167,0,20000.0,0,9.90353755128617,0,Unknow,0,0,0,0,0,0
SOAD14959,Flumevale,Yes,Water Supply,Earth,8.381,0.3,44000.0,1955,,0.27974,7.98987,,26/05/2022,1,1.7291939474086546,High,Satisfactory,2017-09-01,0.0755,529.1,678.8,34.4,8.381,0.3,0,44000.0,0,10.6919676399149,0,Unknow,0,0,0,0,0,1
SOAD05878,Flumevale,Yes,Flood Risk Reduction,Earth,12.225,0.357,57573.30716582799,1970,,0.14184,32.64843556287764,Uncontrolled,14/04/2022,3,0.0,High,Satisfactory,2022-04-14,0.0719,6.3,281.9,19.777715577253783,12.225,0.357,0,,1,,0,Unknow,0,0,1,1,0,0
SOAD06549,Flumevale,Yes,Recreation,Earth,20.805,0.324,96000.0,1984,,0.11229,7.98987,,11/12/2018,0,4.71,Low,Not Rated,,0.097,12.0,324.3,7.7,20.805,0.324,0,96000.0,0,11.4721138870624,0,Unknow,0,0,0,0,0,0
SOAD06625,Flumevale,Yes,Irrigation,Earth,13.95,0.1,20414.0,1958,1970H;1970M;1970S,0.10835,31.899273852307427,Uncontrolled,11/10/2021,2,23.51,Significant,Satisfactory,2021-10-11,0.1023,36.0,160.5,39.0,13.95,0.1,0,20414.0,0,9.92402520375368,3,1970,0,0,0,1,0,0
SOAD00357,Flumevale,Yes,Water Supply,Earth,14.569,0.188,43635.19860348531,1897,,0.16548,37.28606,Uncontrolled,13/09/2022,2,64.6,Significant,Unsatisfactory,2022-09-13,0.1563,45.1,75.2,61.7,14.569,0.188,0,,1,,0,Unknow,0,0,1,0,0,0
SOAD05948,Flumevale,Yes,Irrigation,Earth,5.758,0.06,9885.09319153168,1895,,0.24231,59.10187753108132,Uncontrolled,26/07/2018,6,14.08,Low,Fair,2021-06-09,0.0461,5.2,233.3,35.3,5.758,0.06,0,,1,,0,Unknow,0,0,1,1,0,0
SOAD11928,Flumevale,Yes,Other,Earth,17.883,0.128,63000.0,1970,,0.15563,37.28606,,13/04/2022,1,0.8568248233278744,High,Satisfactory,2017-09-01,0.0986,46.9,827.8,18.864746425559204,17.883,0.128,0,63000.0,0,11.0509058782636,0,Unknow,0,0,0,0,0,1
SOAD11069,Flumevale,Yes,Water Supply,Earth,11.802,0.433,136500.0,1960,,0.2167,87.88857,,22/03/2022,1,0.16,High,Satisfactory,2017-09-01,0.0908,46.7,807.0,68.9,11.802,0.433,0,136500.0,0,11.8240872195876,0,Unknow,0,0,0,0,0,0
SOAD02470,Flumevale,Yes,Recreation,Earth,5.078,0.667,51440.42497856438,Unknow,2007,0.20094,37.28606,Uncontrolled,08/06/2016,6,0.0,Low,Fair,2020-07-27,0.0453,33.8,400.4,5.1,5.078,0.667,0,,1,,1,2007,0,0,1,0,0,0
SOAD06207,Flumevale,Yes,Irrigation,Earth,6.233,0.52,43746.286652631155,1901,,0.394,13.31645,Uncontrolled,11/12/2012,6,97.44,Low,Fair,2020-08-11,0.075,26.3,171.2,40.7,6.233,0.52,0,,1,,0,Unknow,0,0,1,0,0,0
SOAD08567,Flumevale,Yes,Irrigation,Earth,7.201,0.045,2400.0,1895,1966H;1966M;1966S,0.11426,35.38940859689304,Uncontrolled,29/07/2020,2,14.09,Significant,Fair,2020-07-29,0.1424,13.4,352.4,25.2,7.201,0.045,0,2400.0,0,7.78364059622125,3,1966,0,0,0,1,0,0
SOAD03441,Flumevale,Yes,Water Supply,Earth,16.953,0.203,160896.0,2003,,0.14775,23.96961,,26/10/2021,1,0.16,High,Satisfactory,2017-09-01,0.0856,23.8,525.3,15.9,16.953,0.203,0,160896.0,0,11.9885196876855,0,Unknow,0,0,0,0,0,0
SOAD08751,Flumevale,Yes,Water Supply,Earth,8.882,1.4,40000.0,1966,,0.29353,2.66329,,25/05/2022,0.5,50.359980456193895,Low,Satisfactory,2017-09-01,0.0735,319.7,5.4,45.7,8.882,1.4,0,40000.0,0,10.5966597327836,0,Unknow,0,0,0,0,0,1
SOAD06268,Flumevale,Yes,Irrigation,Earth,10.025,0.075,15706.614896127514,1965,,0.16745,37.49396080976765,Uncontrolled,20/10/2010,6,12.37,Low,Fair,2020-06-05,0.0444,28.8,365.8,20.4,10.025,0.075,0,,1,,0,Unknow,0,0,1,1,0,0
SOAD10985,Flumevale,Yes,Flood Risk Reduction,Earth,8.024,0.278,34212.0,1972,,0.22655,21.30632,Uncontrolled,21/02/2017,3,47.43,Low,Satisfactory,2021-05-20,0.0549,27.0,74.1,21.024050002584524,8.024,0.278,0,34212.0,0,10.4403609677836,0,Unknow,0,0,0,0,0,0
SOAD00929,Flumevale,Yes,Water Supply,Earth,16.3,0.32,58631.0,1951,,0.11032,46.44342536466971,Uncontrolled,21/07/2017,6,17.59,Low,Not Rated,,0.0859,33.7,214.6,9.0,16.3,0.32,0,58631.0,0,10.9790359016057,0,Unknow,0,0,0,1,0,0
SOAD09824,Flumevale,Yes,Irrigation,Earth,5.2,0.233,25000.0,Unknow,1986;2015,0.12805,33.22679388845512,Uncontrolled,02/11/2021,6,7.87,Low,Fair,2015-07-31,0.0586,41.8,104.2,30.6,5.2,0.233,0,25000.0,0,10.1266711030504,2,2015,0,0,0,1,0,0
SOAD11737,Flumevale,Yes,Water Supply,Earth,11.082,0.283,41431.0,1979,,0.21473,55.92909,Uncontrolled,29/09/2022,6,10.75,Low,Not Rated,,0.0723,12.5,397.5,46.9,11.082,0.283,0,41431.0,0,10.6318088081037,0,Unknow,0,0,0,0,0,0
SOAD06804,Flumevale,Yes,Hydroelectric,Earth,10.639,0.132,27337.21806039783,1922,,0.197,47.270234886427716,Uncontrolled,20/07/2017,6,29.22,Low,Not Rated,,0.0459,14.5,321.9,73.9,10.639,0.132,0,,1,,0,Unknow,0,0,1,1,0,0
SOAD09769,Flumevale,Yes,Irrigation,Earth,5.437,0.502,47202.0,1930,2018,0.22261,79.44445647063523,Uncontrolled,09/08/2018,6,10.09,Low,Satisfactory,2016-08-24,0.0314,46.4,175.7,11.1,5.437,0.502,0,47202.0,0,10.7622127288759,1,2018,0,0,0,1,0,0
SOAD15824,Flumevale,Yes,Water Supply,Earth,17.319,0.061,37065.47558671632,1971,,0.14972,7.98987,Uncontrolled,02/06/2021,2,44.79,Significant,Fair,2021-06-02,0.1455,24.6,174.9,4.8,17.319,0.061,0,,1,,0,Unknow,0,0,1,0,0,0
SOAD16020,Flumevale,Yes,Irrigation,Earth,12.094,0.146,51117.0,1972,,0.14381,58.59238,Uncontrolled,23/10/2018,6,10.02,Low,Satisfactory,2022-06-08,0.0415,13.6,209.7,3.7,12.094,0.146,0,51117.0,0,10.8418919646554,0,Unknow,0,0,0,0,0,0
SOAD18762,Flumevale,Yes,Recreation,Earth,3.556,0.66,46842.77978903145,1940,,0.2561,67.61731616844548,,15/09/1992,0,50.94,Low,Not Rated,,0.1064,516.7,60.5,4.2,3.556,0.66,0,,1,,0,Unknow,0,0,1,1,0,0
SOAD19259,Flumevale,Yes,Water Supply,Earth,6.209,0.054,6500.0,1965,,0.32505,13.31645,,01/11/2021,0.5,50.97147483678868,Low,Satisfactory,2017-09-01,0.0711,463.0,5.6,8.1,6.209,0.054,0,6500.0,0,8.77971129020447,0,Unknow,0,0,0,0,0,1
SOAD02988,Flumevale,Yes,Water Supply,Earth,12.344,0.327,5425.0,1960,,0.0985,102.62310454422513,,25/02/2022,1,0.0,High,Satisfactory,2017-09-01,0.0728,43.8,906.6,44.8,12.344,0.327,0,5425.0,0,8.59895749321888,0,Unknow,0,0,0,1,0,0
SOAD11464,Flumevale,Yes,Water Supply,Earth,26.428,0.767,320000.0,1938,,0.10047,43.576040182741615,,25/02/2022,1,0.0,High,Satisfactory,2017-09-01,0.0847,19.0,410.6,24.1,26.428,0.767,0,320000.0,0,12.676079399771,0,Unknow,0,0,0,1,0,0
SOAD12740,Flumevale,Yes,Irrigation,Earth,2.407,0.05,9838.431859115075,1905,,0.0591,21.30632,,15/10/1987,6,8.29,Low,Not Rated,,0.0371,13.6,156.6,39.0,2.407,0.05,0,,1,,0,Unknow,0,0,1,0,0,0
SOAD07101,Flumevale,Yes,Flood Risk Reduction,Earth,13.791,0.279,49700.0,1962,,0.18321,29.29619,,10/04/2018,3,14.22,Low,Satisfactory,2022-12-01,0.0652,31.1,375.4,22.73982161747761,13.791,0.279,0,49700.0,0,10.8137803326066,0,Unknow,0,0,0,0,0,0
SOAD12124,Flumevale,Yes,Water Supply,Earth,5.345,0.833,14000.0,1900,,0.29944,5.32658,,02/11/2021,1,2.0,High,Satisfactory,2017-09-01,0.0842,308.8,920.7,26.0,5.345,0.833,0,14000.0,0,9.54688403461792,0,Unknow,0,0,0,0,0,0
SOAD19628,Flumevale,Yes,Other,Earth,30.507,0.18,215000.0,1991,,0.08668,2.66329,,15/12/2021,1,0.0,High,Satisfactory,2017-09-01,0.1051,47.5,549.0,17.617269437552647,30.507,0.18,0,215000.0,0,12.2783979582618,0,Unknow,0,0,0,0,0,0
SOAD06552,Flumevale,Yes,Water Supply,Earth,13.475,0.16,88580.0,1956,,0.13987,33.30607624353262,Uncontrolled,01/07/2015,6,50.83,Low,Not Rated,,0.0673,45.7,104.5,68.4,13.475,0.16,0,88580.0,0,11.3916726666435,0,Unknow,0,0,0,1,0,0
SOAD07492,Flumevale,Yes,Other,Earth,30.632,0.118,114252.0,1938,,0.08668,10.65316,,18/08/2021,1,9.72,High,Satisfactory,2017-09-01,0.0907,16.9,242.9,17.902225679518704,30.632,0.118,0,114252.0,0,11.6461705666174,0,Unknow,0,0,0,0,0,0
SOAD11736,Flumevale,Yes,Irrigation,Earth,7.405,0.78,49550.79071580176,1904,,0.15563,42.70613254260714,,19/12/2000,0,59.68,Low,Fair,2018-07-24,0.0751,9.6,222.7,8.8,7.405,0.78,0,,1,,0,Unknow,0,0,1,1,0,0
SOAD20427,Flumevale,Yes,Flood Risk Reduction,Earth,23.586,0.115,55650.0,2004,,0.10441,32.208083369261,,10/08/2022,1,0.16,High,Satisfactory,2017-09-01,0.0949,45.3,829.3,20.640600435847105,23.586,0.115,0,55650.0,0,10.9268553259942,0,Unknow,0,0,0,1,0,0
SOAD20033,Flumevale,Yes,Water Supply,Earth,17.017,0.117,20000.0,1928,,0.2561,223.71636,,26/05/2022,0.5,47.72035617625614,Low,Satisfactory,2017-09-01,0.0709,110.0,18.4,41.4,17.017,0.117,0,20000.0,0,9.90353755128617,0,Unknow,0,0,0,0,0,1
SOAD10004,Flumevale,Yes,Water Supply,Earth,11.668,0.173,52275.0,1955,,0.12805,46.415011699579146,,10/06/2020,6,24.99,Low,Not Rated,,0.0459,9.0,372.7,59.3,11.668,0.173,0,52275.0,0,10.8642926537169,0,Unknow,0,0,0,1,0,0
SOAD12499,Flumevale,Yes,Recreation,Earth,16.307,0.111,35851.0,1965,,0.22655,85.22528,Uncontrolled,21/09/2021,2,28.85,Significant,Fair,2021-09-21,0.123,7.0,164.9,4.3,16.307,0.111,0,35851.0,0,10.4871546324773,0,Unknow,0,0,0,0,0,0
SOAD01779,Flumevale,Yes,Water Supply,Earth,14.531,0.216,86519.0,1949,,0.14381,32.67704436804619,,14/09/2021,1,0.79,High,Satisfactory,2017-09-01,0.1107,23.4,225.2,13.9,14.531,0.216,0,86519.0,0,11.368130880067,0,Unknow,0,0,0,1,0,0
SOAD15503,Flumevale,Yes,Irrigation,Earth,10.179,0.21,11555.0,1965,,0.04334,439.44285,Uncontrolled,07/05/2009,6,12.32,Low,Satisfactory,2021-08-18,0.0323,26.6,365.9,40.4,10.179,0.21,0,11555.0,0,9.35496006158613,0,Unknow,0,0,0,0,0,0
SOAD11495,Flumevale,Yes,Water Supply,Earth,9.519,0.58,34500.0,1957,,0.28368,10.65316,,27/04/2022,0.5,46.25685623356144,Low,Satisfactory,2017-09-01,0.0638,605.0,19.3,5.6,9.519,0.58,0,34500.0,0,10.4487435881066,0,Unknow,0,0,0,0,0,1
SOAD06213,Flumevale,Yes,Irrigation,Earth,7.953,0.37,57832.0,1979,2005,0.0788,15.97974,Uncontrolled,24/09/2021,2,0.0,Significant,Satisfactory,2021-09-24,0.135,18.2,588.7,29.0,7.953,0.37,0,57832.0,0,10.9653148259956,1,2005,0,0,0,0,0,0
SOAD13263,Flumevale,Yes,Irrigation,Earth,4.557,0.128,10585.351092116109,1934,,0.20882,37.19037780783636,Uncontrolled,17/08/2019,6,73.34,Low,Fair,2019-04-03,0.0678,23.1,144.3,17.7,4.557,0.128,0,,1,,0,Unknow,0,0,1,1,0,0
SOAD15102,Flumevale,Yes,Recreation,Earth,10.207,0.21,34628.02761928493,1948,,0.12214,48.23994210025279,Uncontrolled,20/07/2021,6,10.97,Low,Fair,2022-10-18,0.057,46.9,423.9,3.8,10.207,0.21,0,,1,,0,Unknow,0,0,1,1,0,0
SOAD15753,Flumevale,Yes,Other,Earth,16.685,0.262,42850.0,1963,,0.16351,39.90242367350483,,18/08/2022,1,0.0,High,Satisfactory,2017-09-01,0.0978,38.4,819.6,19.5412393347117,16.685,0.262,0,42850.0,0,10.6654842609765,0,Unknow,0,0,0,1,0,0
SOAD04515,Flumevale,Yes,Other,Earth,21.443,0.082,35820.0,1952,,0.10638,2.66329,,22/06/2022,1,1.2415191500254676,High,Satisfactory,2017-09-01,0.0847,34.5,612.0,16.491404952117872,21.443,0.082,0,35820.0,0,10.4862895925896,0,Unknow,0,0,0,0,0,1
SOAD20306,Flumevale,Yes,Irrigation,Earth,5.005,0.2,14667.0,1904,,0.19503,29.29619,,20/08/2019,6,38.34,Low,Fair,2021-06-03,0.0487,33.7,182.0,42.4,5.005,0.2,0,14667.0,0,9.59342352919122,0,Unknow,0,0,0,0,0,0
SOAD06134,Flumevale,No,Other,Earth,10.275,0.317,135326.44244120963,Unknow,,2.3708890615004616,2125.805597402323,,,Unknow,3.17,Significant,Not Available,,0.1828,354.1,880.2,18.799951342192557,10.275,0.317,0,,1,,0,Unknow,0,0,1,1,1,0
SOAD17455,Flumevale,Yes,Irrigation,Earth,3.231,0.767,40892.0,1974,,0.24428,75.60731042999417,Uncontrolled,18/05/2022,1,0.0,High,Satisfactory,2022-05-18,0.0711,263.7,605.6,27.9,3.231,0.767,0,40892.0,0,10.618714178239,0,Unknow,0,0,0,1,0,0
SOAD02844,Flumevale,Yes,Other,Earth,6.481,0.235,27524.0,1980,,0.07683,33.10655806770254,Uncontrolled,23/10/2018,6,10.14,Low,Not Rated,,0.0491,35.5,399.5,21.320843957389396,6.481,0.235,0,27524.0,0,10.2228499615909,0,Unknow,0,0,0,1,0,0
