"ID","Region","Regulated.Dam","Primary.Purpose","Primary.Type","Height..m.","Length..km.","Volume..m3.","Year.Completed","Years.Modified","Surface..km2.","Drainage..km2.","Spillway","Last.Inspection.Date","Inspection.Frequency","Distance.to.Nearest.City..km.","Hazard","Assessment","Assessment.Date","Probability.of.Failure","Loss.given.failure...prop..Qm.","Loss.given.failure...liab..Qm.","Loss.given.failure...BI..Qm.","Height_clean","Length_clean","Length_missing","Volume_clean","Volume_missing","Volume_log","n_modifications","last_modification_year"
"SOAD16520","Navaldia","No","Water Supply","Earth",5.068,0.733,NA,"1940","",0.28171,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0944,592.7,20.5,32.2,5.068,0.733,0,NA,1,NA,"0","Unknow"
"SOAD16910","Navaldia","Yes","Flood Risk Reduction","Earth",9.785,1.502,NA,"1940","",NA,237.03281,"Uncontrolled","26/08/2020","1",NA,"High","Satisfactory",NA,0.1047,580.2,554.1,NA,9.785,1.502,0,NA,1,NA,"0","Unknow"
"SOAD20259","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",6.198,0.083,NA,"1954","",NA,NA,"","","Unknow",74.09,"Low","",NA,0.1104,9.8,85.3,NA,6.198,0.083,0,NA,1,NA,"0","Unknow"
"SOAD00779","Lyndrassia","No","Recreation","Earth",10.704,NA,0,"1953","",0.13002,444.76943,"","","0",13.95,"High","Not Rated",NA,0.1342,13.7,164.5,3.7,10.704,NA,1,NA,1,NA,"0","Unknow"
"SOAD02113","Lyndrassia","No","Irrigation","Earth",10.942,NA,0,"1976","",0.11426,788.33384,"","","0",8.17,"Low","Not Rated",NA,0.0944,37.6,128.9,42.3,10.942,NA,1,NA,1,NA,"0","Unknow"
"SOAD02662","Navaldia","Yes","Flood Risk Reduction","Earth",13.858,0.233,55360,"1962","",0.05319,2.66329,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.1196,45.5,21.1,NA,13.858,0.233,0,55360,0,10.9216306537122,"0","Unknow"
"SOAD02882","Flumevale","Yes","Irrigation","Earth",3.02,0.117,2742,"1969","",0.38809,0,"","23/07/2019","6",42.56,"Low","Not Rated",NA,0.0291,519.6,158.1,44.5,3.02,0.117,0,2742,0,7.9168074909376,"0","Unknow"
"SOAD04362","Navaldia","Yes","Recreation","Earth",12.229,0.2,NA,"1997","",0.16548,2.66329,"","20/06/2001","Unknow",NA,"Low","Not Rated",2014-06-18,0.1155,42.6,9.7,6.2,12.229,0.2,0,NA,1,NA,"0","Unknow"
"SOAD04804","Lyndrassia","Yes","Irrigation","Earth",18.6,0.417,NA,"1981","",2.04486,2.66329,"","25/06/2019","5",14.29,"High","Poor",2024-09-04,0.1004,465.6,419.2,1.8,18.6,0.417,0,NA,1,NA,"0","Unknow"
"SOAD07343","Lyndrassia","No","Irrigation","Earth",10.528,NA,0,"1977","",0.12214,1387.57409,"","","0",0,"Low","Not Rated",NA,0.1089,21.4,784.5,39.1,10.528,NA,1,NA,1,NA,"0","Unknow"
"SOAD07576","Lyndrassia","No","Recreation","Earth",9.002,NA,0,"1981","",0.13987,2769.8216,"","","0",38.87,"Low","Not Rated",NA,0.1238,23,67,6,9.002,NA,1,NA,1,NA,"0","Unknow"
"SOAD10915","Lyndrassia","No","Recreation","Earth",10.034,NA,0,"1958","",0.13396,3733.93258,"","23/03/1981","0",0,"High","Not Rated",NA,0.0781,8,648.4,3.4,10.034,NA,1,NA,1,NA,"0","Unknow"
"SOAD11544","Flumevale","Yes","Recreation","Earth",8.386,0.097,10001,"1953","2009S",0,21.30632,"Uncontrolled","08/06/2017","1",0.5,"High","Not Rated",NA,0.1442,6.1,715.1,4.1,8.386,0.097,0,10001,0,9.21054035197885,"1","2009"
"SOAD13684","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",10.902,0.1,NA,"1950","",NA,NA,"","","Unknow",36.52,"Low","",NA,0.0939,18,184.3,NA,10.902,0.1,0,NA,1,NA,"0","Unknow"
"SOAD14738","Lyndrassia","No","Flood Risk Reduction","Earth",9.735,0.207,21803,"1975","",0.12214,1787.06759,"Uncontrolled","","0",NA,"Significant","Not Rated",NA,0.1642,23.6,351.5,NA,9.735,0.207,0,21803,0,9.98984871818417,"0","Unknow"
"SOAD15519","Lyndrassia","Yes","Water Supply","Earth",5.401,0.027,NA,"1960","",NA,NA,"","","Unknow",29.64,"Significant","",NA,0.1443,274.1,160.1,14.9,5.401,0.027,0,NA,1,NA,"0","Unknow"
"SOAD15811","Navaldia","Yes","Flood Risk Reduction","Earth",8.675,0.1,NA,"1914","1991F",0.06107,5.32658,"Uncontrolled","23/06/2021","2",NA,"High","Unsatisfactory",2022-05-23,0.1521,28.7,627.3,NA,8.675,0.1,0,NA,1,NA,"1","1991"
"SOAD16084","Flumevale","Yes","Water Supply","Earth",13.788,0.108,20000,"1991","",0.25216,7.98987,"","11/08/2022","0.5",NA,"Low","Satisfactory",2017-09-01,0.056,215.7,20.9,50.6,13.788,0.108,0,20000,0,9.90353755128617,"0","Unknow"
"SOAD20452","Navaldia","No","Recreation","Earth",6.356,0.265,19155,"1965","",0,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.1099,25.2,21.9,4.9,6.356,0.265,0,19155,0,9.8603712614625,"0","Unknow"
"SOAD01873","Navaldia","Yes","Flood Risk Reduction","Earth",9.574,0.268,28310,"1963","",0.06895,2.66329,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0751,25,10.1,NA,9.574,0.268,0,28310,0,10.2510057006894,"0","Unknow"
"SOAD02301","Navaldia","Yes","Recreation","Earth",6.38,0.171,NA,"1945","2017S",0.25019,39.94935,"Uncontrolled","24/04/2019","5",NA,"High","Fair",2019-08-26,0.0716,292.5,488,3.7,6.38,0.171,0,NA,1,NA,"1","2017"
"SOAD02734","Navaldia","No","Recreation","Earth",9.557,0.233,NA,"1980","",0,0,"","04/03/2009","Unknow",12.74,"Significant","Not Rated",2014-06-18,0.1382,40,423.5,9,9.557,0.233,0,NA,1,NA,"0","Unknow"
"SOAD04519","Flumevale","Yes","Irrigation","Earth",8.402,0.233,41482,"1956","",0.14381,50.60251,"","25/08/2014","6",99.02,"Low","Not Rated",NA,0.0797,24.1,119.6,45.7,8.402,0.233,0,41482,0,10.6330389837398,"0","Unknow"
"SOAD06680","Navaldia","Yes","Recreation","Earth",3.692,2.058,NA,"1987","",0,0,"","26/06/1987","Unknow",NA,"Low","Not Rated",2014-06-18,0.1157,30.7,11.1,3.8,3.692,2.058,0,NA,1,NA,"0","Unknow"
"SOAD07389","Lyndrassia","Yes","Irrigation","Earth",4.249,0.05,NA,"1950","",NA,1294.35894,"","","Unknow",103.86,"Low","",NA,0.0739,21.9,113.9,11.7,4.249,0.05,0,NA,1,NA,"0","Unknow"
"SOAD07414","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",3.445,0.1,NA,"1950","",NA,NA,"","","Unknow",75.78,"Low","",NA,0.107,21.3,127,NA,3.445,0.1,0,NA,1,NA,"0","Unknow"
"SOAD08008","Lyndrassia","No","Recreation","Earth",7.83,NA,0,"1967","",0.15957,4674.07395,"","","0",22.69,"High","Not Rated",NA,0.1073,43,239.7,6.8,7.83,NA,1,NA,1,NA,"0","Unknow"
"SOAD10466","Navaldia","Yes","Recreation","Earth",5.465,0.267,NA,"1975","2015S",0.13002,0,"Uncontrolled","14/03/2017","5",12.42,"High","Not Rated",2022-03-14,0.1069,16.4,311.5,3.9,5.465,0.267,0,NA,1,NA,"1","2015"
"SOAD10977","Navaldia","No","Water Supply","Earth",8.001,0.25,NA,"1961","",0.15169,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0885,6.3,6.3,15.4,8.001,0.25,0,NA,1,NA,"0","Unknow"
"SOAD11334","Lyndrassia","No","Flood Risk Reduction","Earth",7.421,0.247,20283,"1980","",0.02758,1046.67297,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.0696,16,23.3,NA,7.421,0.247,0,20283,0,9.91758767691491,"0","Unknow"
"SOAD11656","Navaldia","No","Water Supply","Earth",11.85,0.143,NA,"1960","",0.12214,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0877,16.7,22.6,27.2,11.85,0.143,0,NA,1,NA,"0","Unknow"
"SOAD14243","Flumevale","Yes","Flood Risk Reduction","Earth",21.187,0.297,NA,"1968","",0.0985,7.98987,"","19/09/2016","3",70.39,"Low","Not Rated",NA,0.0942,43.8,226,NA,21.187,0.297,0,NA,1,NA,"0","Unknow"
"SOAD14259","Flumevale","Yes","Water Supply","Earth",12.652,1.012,150000,"1999","",0.10441,0,"","18/08/2022","1",0,"High","Satisfactory",2017-09-01,0.0993,32.6,850.3,68.2,12.652,1.012,0,150000,0,11.9183972397228,"0","Unknow"
"SOAD15546","Navaldia","No","Recreation","Earth",10.666,0.183,NA,"1965","",0.08668,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0975,8.3,17.4,9.3,10.666,0.183,0,NA,1,NA,"0","Unknow"
"SOAD17679","Lyndrassia","No","Irrigation","Earth",6.794,NA,0,"1970","",0.18715,12911.62992,"","","0",43.56,"High","Not Rated",NA,0.1155,10.6,89.9,40.3,6.794,NA,1,NA,1,NA,"0","Unknow"
"SOAD19834","Flumevale","Yes","Irrigation","Earth",8.25,0.126,20751,"1957","",0.12805,0,"","14/07/2021","6",13.79,"Low","Not Rated",NA,0.073,11.5,114.3,33.5,8.25,0.126,0,20751,0,9.94039790655622,"0","Unknow"
"SOAD00256","Lyndrassia","No","Grade Stabilization","Earth",11.095,0.175,21522,"1962","",0.12411,2080.02949,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.0935,31.8,6.7,NA,11.095,0.175,0,21522,0,9.97687740976418,"0","Unknow"
"SOAD01133","Navaldia","No","Recreation","Earth",7.126,0,NA,"1949","",0.24231,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.1181,36.3,11,7.7,7.126,NA,1,NA,1,NA,"0","Unknow"
"SOAD02506","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",8.601,0.097,NA,"1938","",NA,NA,"","","Unknow",39.9,"Low","",NA,0.0749,21.2,143.8,NA,8.601,0.097,0,NA,1,NA,"0","Unknow"
"SOAD07407","Navaldia","No","Water Supply","Earth",5.944,0.66,NA,"1942","",0.22458,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.1074,45.2,23.7,36.1,5.944,0.66,0,NA,1,NA,"0","Unknow"
"SOAD09978","Flumevale","Yes","Other","Earth",5.852,0.5,NA,"Unknow","",0.18321,125.17463,"Uncontrolled","03/09/2019","6",16.83,"Low","Fair",2021-07-08,0.0674,13.4,261.6,NA,5.852,0.5,0,NA,1,NA,"0","Unknow"
"SOAD10281","Navaldia","No","Recreation","Earth",3.113,0.533,NA,"Unknow","",0,0,"","11/01/1972","Unknow",NA,"Low","Not Rated",2014-06-18,0.0858,18.1,14.8,6.4,3.113,0.533,0,NA,1,NA,"0","Unknow"
"SOAD10579","Lyndrassia","No","Recreation","Earth",11.807,NA,0,"1960","",0.11426,490.04536,"","","0",9.46,"High","Not Rated",NA,0.1483,15.1,360.7,7.1,11.807,NA,1,NA,1,NA,"0","Unknow"
"SOAD14794","Lyndrassia","No","Grade Stabilization","Earth",12.082,0.188,30401,"1962","",0.08077,2402.28758,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.1319,20.2,8.2,NA,12.082,0.188,0,30401,0,10.322263674704,"0","Unknow"
"SOAD14909","Flumevale","Yes","Water Supply","Earth",11.856,0.347,90000,"1957","",0.16745,5.32658,"","28/06/2022","0.5",NA,"Low","Satisfactory",2017-09-01,0.0852,44,22.6,53.6,11.856,0.347,0,90000,0,11.4075760603618,"0","Unknow"
"SOAD15453","Navaldia","Yes","Recreation","Earth",6.2,0.428,NA,"1967","",0.08274,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0913,29.5,14.9,3.5,6.2,0.428,0,NA,1,NA,"0","Unknow"
"SOAD17013","Navaldia","No","Water Supply","Earth",13.024,0.213,NA,"1970","",0.1182,0,"","","Unknow",6.28,"Low","Not Rated",2014-06-18,0.0866,36.5,200.8,19.8,13.024,0.213,0,NA,1,NA,"0","Unknow"
"SOAD17744","Navaldia","Yes","Flood Risk Reduction","Earth",11.295,0.48,NA,"1984","",0.04334,5.32658,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.1217,25.8,22.6,NA,11.295,0.48,0,NA,1,NA,"0","Unknow"
"SOAD18479","Navaldia","No","Fire Protection, Stock, Or Small Fish Pond","Earth",7.554,0.121,NA,"1975","",0,22094.65384,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.1115,6,16.7,NA,7.554,0.121,0,NA,1,NA,"0","Unknow"
"SOAD19535","Flumevale","Yes","Irrigation","Earth",4.2,0.223,NA,"1911","",0.29353,0,"Uncontrolled","28/10/2014","6",56.35,"Low","Not Rated",NA,0.0404,68.2,140,46,4.2,0.223,0,NA,1,NA,"0","Unknow"
"SOAD20599","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",7.612,0.233,NA,"1965","",NA,NA,"","","Unknow",34.71,"Low","",NA,0.0903,15,158.4,NA,7.612,0.233,0,NA,1,NA,"0","Unknow"
"SOAD01242","Navaldia","No","Recreation","Earth",7.641,0,NA,"1960","",0.19503,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.081,35.6,19,5.1,7.641,NA,1,NA,1,NA,"0","Unknow"
"SOAD02405","Navaldia","No","Fire Protection, Stock, Or Small Fish Pond","Earth",6.842,0.195,NA,"1963","",0.13593,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.061,14,7.7,NA,6.842,0.195,0,NA,1,NA,"0","Unknow"
"SOAD02523","Navaldia","Yes","Recreation","Earth",8.099,0.9,NA,"1963","",0.20094,2.66329,"","13/04/2020","1",NA,"High","Poor",NA,0.1161,35.8,889.5,4.7,8.099,0.9,0,NA,1,NA,"0","Unknow"
"SOAD02611","Navaldia","No","Recreation","Earth",7.106,0.275,NA,"1970","",0.13002,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0512,39.6,23.1,5.7,7.106,0.275,0,NA,1,NA,"0","Unknow"
"SOAD03576","Navaldia","Yes","Flood Risk Reduction","Earth",11.634,0.32,32260,"1968","",0.05319,2.66329,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0626,22.5,15.6,NA,11.634,0.32,0,32260,0,10.3816143493389,"0","Unknow"
"SOAD03927","Lyndrassia","Yes","Irrigation","Earth",6.448,0.1,NA,"1972","",NA,2.66329,"","","Unknow",6.37,"Low","",NA,0.0591,19,355.7,14.6,6.448,0.1,0,NA,1,NA,"0","Unknow"
"SOAD04047","Lyndrassia","No","Irrigation","Earth",7.821,NA,0,"1969","",0.15563,796.32371,"","","0",41.51,"High","Not Rated",NA,0.1214,22.1,211.7,5.2,7.821,NA,1,NA,1,NA,"0","Unknow"
"SOAD07315","Flumevale","Yes","Water Supply","Earth",10.236,0.083,14000,"1968","",0.25216,18.64303,"","16/06/2022","0.5",NA,"Low","Satisfactory",2017-09-01,0.0793,493,11.9,18.7,10.236,0.083,0,14000,0,9.54688403461792,"0","Unknow"
"SOAD10034","Lyndrassia","No","Recreation","Earth",12.252,0.35,0,"1967","",0.12214,1632.59677,"","","0",1.63,"Low","Not Rated",NA,0.0859,37.6,947.8,7.1,12.252,0.35,0,NA,1,NA,"0","Unknow"
"SOAD11421","Flumevale","Yes","Water Supply","Earth",12.485,0.25,6700,"1973","",0.08077,0,"","12/04/2019","6",9.54,"Low","Not Rated",NA,0.0759,47.4,355.1,19.7,12.485,0.25,0,6700,0,8.81001204797317,"0","Unknow"
"SOAD12120","Flumevale","Yes","Water Supply","Earth",17.292,0.2,23019,"1949","2009",0.09653,0,"Uncontrolled","04/08/2022","2",53.89,"Significant","Fair",2022-08-04,0.1531,19.6,128.6,48,17.292,0.2,0,23019,0,10.0441186822759,"1","2009"
"SOAD12313","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",7.146,0.08,NA,"1969","",NA,2.66329,"","","Unknow",8.11,"Low","",NA,0.0899,12.6,353.9,NA,7.146,0.08,0,NA,1,NA,"0","Unknow"
"SOAD14196","Lyndrassia","No","Irrigation","Earth",8.942,NA,0,"1980","",0.14775,2559.42169,"","","0",0,"Low","Not Rated",NA,0.0782,11.9,543.3,5.6,8.942,NA,1,NA,1,NA,"0","Unknow"
"SOAD15169","Navaldia","Yes","Recreation","Earth",6.641,0.203,NA,"1939","",0.23246,39.94935,"","13/08/2020","1",NA,"High","Fair",NA,0.1112,13.5,530.2,3.1,6.641,0.203,0,NA,1,NA,"0","Unknow"
"SOAD15268","Navaldia","No","Water Supply","Earth",7.703,0.267,NA,"1965","",0.14381,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0871,34.5,20,62.3,7.703,0.267,0,NA,1,NA,"0","Unknow"
"SOAD15500","Navaldia","No","Water Supply","Earth",6.34,0.183,NA,"1967","",0.13002,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0715,44.1,15.5,55.5,6.34,0.183,0,NA,1,NA,"0","Unknow"
"SOAD16770","Lyndrassia","No","Recreation","Earth",10.122,NA,0,"1960","",0.1379,6916.56413,"","20/11/1978","0",4.62,"High","Not Rated",NA,0.134,21.7,778.7,7.3,10.122,NA,1,NA,1,NA,"0","Unknow"
"SOAD19052","Navaldia","Yes","Recreation","Earth",3.916,0.056,NA,"1900","",0.31323,55.92909,"","23/10/2020","1",NA,"High","Poor",NA,0.1219,148.2,550.9,3.1,3.916,0.056,0,NA,1,NA,"0","Unknow"
"SOAD20678","Lyndrassia","No","Recreation","Earth",10.637,NA,0,"1971","",0.12214,5217.38511,"","","0",10.94,"Low","Not Rated",NA,0.1112,17,300.8,4.5,10.637,NA,1,NA,1,NA,"0","Unknow"
"SOAD00068","Navaldia","No","Water Supply","Earth",7.194,0.595,NA,"1968","",0.197,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.1257,24.3,19.4,59,7.194,0.595,0,NA,1,NA,"0","Unknow"
"SOAD00495","Navaldia","Yes","Water Supply","Earth",19.898,0.137,NA,"1884","",0.07092,7.98987,"","03/11/2020","1",NA,"High","Satisfactory",NA,0.0778,17.2,948.4,14.4,19.898,0.137,0,NA,1,NA,"0","Unknow"
"SOAD00664","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",3.392,0.03,NA,"1954","",NA,NA,"","","Unknow",28.21,"Low","",NA,0.0749,9.2,432.9,NA,3.392,0.03,0,NA,1,NA,"0","Unknow"
"SOAD02727","Navaldia","No","Unknow","Earth",6.372,0.447,NA,"Unknow","",0.16745,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.1188,36.4,21.3,NA,6.372,0.447,0,NA,1,NA,"0","Unknow"
"SOAD04268","Lyndrassia","No","Flood Risk Reduction","Earth",8.739,NA,0,"1971","",0.15563,1398.22725,"","","0",9.85,"Low","Not Rated",NA,0.0976,5.1,189.8,NA,8.739,NA,1,NA,1,NA,"0","Unknow"
"SOAD05028","Flumevale","Yes","Recreation","Earth",16.771,0.117,NA,"1906","",0.07289,0,"Uncontrolled","06/04/2022","1",0,"High","Unsatisfactory",2022-04-06,0.1493,27.9,814.9,8.3,16.771,0.117,0,NA,1,NA,"0","Unknow"
"SOAD06191","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",7.098,0.25,NA,"1956","",NA,23.96961,"Uncontrolled","","Unknow",41.74,"Low","",NA,0.1121,19.9,80,NA,7.098,0.25,0,NA,1,NA,"0","Unknow"
"SOAD10781","Flumevale","Yes","Water Supply","Earth",9.092,0.553,52000,"1962","",0.20882,0,"","26/04/2022","1",7.71,"Significant","Satisfactory",2017-09-01,0.1266,30.7,137.4,54.2,9.092,0.553,0,52000,0,10.8590182281479,"0","Unknow"
"SOAD11080","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",8.752,0.067,NA,"1952","",NA,NA,"","","Unknow",53.79,"Low","",NA,0.0846,17.5,211.3,NA,8.752,0.067,0,NA,1,NA,"0","Unknow"
"SOAD11554","Lyndrassia","Yes","Recreation","Earth",13.412,0.243,80000,"1978","",0.16745,10.65316,"Uncontrolled","21/09/2021","5",4.84,"Low","Satisfactory",2009-03-04,0.0429,32.9,188.3,7.2,13.412,0.243,0,80000,0,11.2897944135779,"0","Unknow"
"SOAD13197","Flumevale","Yes","Other","Earth",28.191,0.2,5e+05,"1970","",0.10244,0,"","31/08/2022","0.5",NA,"Low","Satisfactory",2017-09-01,0.0664,23.9,7.4,NA,28.191,0.2,0,5e+05,0,13.1223653774023,"0","Unknow"
"SOAD14323","Flumevale","Yes","Irrigation","Earth",16.745,0.086,23344,"1950","1947H;1947M;1947S;1998H;1998S",0.05713,71.90883,"Uncontrolled","08/07/1997","0",23.68,"Low","Not Rated",NA,0.1243,19.6,189.2,20.4,16.745,0.086,0,23344,0,10.058138107405,"5","1998"
"SOAD15134","Navaldia","No","Recreation","Earth",5.395,0.228,NA,"1960","",0.08471,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.1151,40.7,15.7,4.8,5.395,0.228,0,NA,1,NA,"0","Unknow"
"SOAD17747","Lyndrassia","No","Recreation","Earth",11.75,NA,0,"1988","",0.11426,1914.90551,"","","0",0,"Low","Not Rated",NA,0.0758,37.3,851.1,7.4,11.75,NA,1,NA,1,NA,"0","Unknow"
"SOAD18014","Navaldia","No","Other","Earth",10.014,0.367,NA,"1989","",0.13396,2.66329,"","10/01/1990","Unknow",NA,"Low","Not Rated",2014-06-18,0.1074,18.6,12.7,NA,10.014,0.367,0,NA,1,NA,"0","Unknow"
"SOAD18453","Lyndrassia","No","Recreation","Earth",9.789,NA,0,"1975","",0.13593,1744.45495,"","","0",0,"Low","Not Rated",NA,0.0813,9.2,564.4,8.3,9.789,NA,1,NA,1,NA,"0","Unknow"
"SOAD19464","Navaldia","Yes","Flood Risk Reduction","Earth",8.852,0.295,35200,"1979","",0.0394,5.32658,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.1016,7.9,7.9,NA,8.852,0.295,0,35200,0,10.4688297702736,"0","Unknow"
"SOAD20013","Navaldia","No","Tailings","Earth",3.436,0.167,NA,"1923","",0,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.1034,8.8,9.8,NA,3.436,0.167,0,NA,1,NA,"0","Unknow"
"SOAD00104","Navaldia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",3.034,0.746,NA,"1967","",0.66783,0,"","21/01/1987","Unknow",1.59,"Low","Not Rated",2014-06-18,0.064,427,210.4,NA,3.034,0.746,0,NA,1,NA,"0","Unknow"
"SOAD00122","Flumevale","Yes","Irrigation","Earth",7.248,0.17,10320,"1911","1986H;1986M;1986S",0.15366,0,"Uncontrolled","20/10/2021","1",14.58,"High","Fair",2021-10-20,0.0993,7,251.8,3,7.248,0.17,0,10320,0,9.24193593356593,"3","1986"
"SOAD03223","Flumevale","Yes","Water Supply","Earth",6.005,3.461,1485300,"1984","",0.17533,NA,"","30/08/2022","0.5",NA,"Low","Satisfactory",2017-09-01,0.069,19.2,16,30.1,6.005,3.461,0,1485300,0,14.2111280032821,"0","Unknow"
"SOAD03673","Lyndrassia","Yes","Irrigation","Earth",5.05,0.2,NA,"1940","",NA,NA,"","","Unknow",13.21,"Low","",NA,0.1137,19.1,203.8,17.3,5.05,0.2,0,NA,1,NA,"0","Unknow"
"SOAD03686","Navaldia","Yes","Recreation","Earth",5.359,0.233,NA,"1995","",0.14381,10.65316,"Uncontrolled","07/02/2006","Unknow",23.94,"Low","Not Rated",2014-06-18,0.1029,17.4,418.2,6.6,5.359,0.233,0,NA,1,NA,"0","Unknow"
"SOAD03812","Flumevale","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",8.691,0.1,NA,"1908","",0.2955,21.30632,"","20/02/1992","0",20.02,"Low","Not Rated",NA,0.1048,551.8,469.8,NA,8.691,0.1,0,NA,1,NA,"0","Unknow"
"SOAD04949","Flumevale","Yes","Irrigation","Earth",7.793,0.867,31823,"1903","",0.16351,0,"","27/08/2015","6",36.56,"Low","Fair",2015-08-06,0.0497,36.8,70.6,6.3,7.793,0.867,0,31823,0,10.3679760010938,"0","Unknow"
"SOAD05309","Navaldia","No","Unknow","Earth",8.51,0.537,28625,"1969","",0.21867,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0655,15.3,5.1,NA,8.51,0.537,0,28625,0,10.2620706747442,"0","Unknow"
"SOAD07133","Navaldia","No","Irrigation","Earth",7.563,0,NA,"1971","",0,0,"","","Unknow",44.02,"Low","Not Rated",2014-06-18,0.1061,36.1,198.4,44.6,7.563,NA,1,NA,1,NA,"0","Unknow"
"SOAD08769","Navaldia","Yes","Flood Risk Reduction","Earth",3.639,1.433,40262,"1985","",0,0,"","22/05/2007","Unknow",NA,"Low","Not Rated",2014-06-18,0.1263,36.9,8.4,NA,3.639,1.433,0,40262,0,10.6031882120659,"0","Unknow"
"SOAD08910","Lyndrassia","No","Water Supply","Earth",11.834,NA,0,"1962","",0.1182,862.90596,"","","0",0,"Low","Not Rated",NA,0.0734,21.8,398.6,41.4,11.834,NA,1,NA,1,NA,"0","Unknow"
"SOAD09464","Lyndrassia","No","Fire Protection, Stock, Or Small Fish Pond","Earth",10.172,NA,0,"1978","",0.12214,609.89341,"","","0",13.45,"Low","Not Rated",NA,0.1133,13.8,245.8,NA,10.172,NA,1,NA,1,NA,"0","Unknow"
"SOAD09604","Navaldia","No","Other","Earth",14.182,0.283,NA,"Unknow","",NA,NA,"","","Unknow",6.16,"Significant","Not Available",NA,0.1651,260.1,445.2,NA,14.182,0.283,0,NA,1,NA,"0","Unknow"
"SOAD13060","Lyndrassia","Yes","Recreation","Earth",17.192,0.207,NA,"2000","2000",0.0985,0,"","22/06/2021","Unknow",NA,"High","Satisfactory",2017-10-16,0.0921,32.2,496.4,8.3,17.192,0.207,0,NA,1,NA,"1","2000"
"SOAD14407","Navaldia","No","Water Supply","Earth",6.083,0.307,NA,"1965","",0.17927,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.1235,12.2,5.1,17.6,6.083,0.307,0,NA,1,NA,"0","Unknow"
"SOAD16504","Navaldia","No","Water Supply","Earth",8.829,0.129,NA,"1971","",0.06698,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.07,34.1,8.6,13.6,8.829,0.129,0,NA,1,NA,"0","Unknow"
"SOAD17046","Lyndrassia","No","Recreation","Earth",5.364,NA,0,"1965","",0.24034,4157.39569,"","","0",11.28,"Low","Not Rated",NA,0.1026,23.1,216.8,8.6,5.364,NA,1,NA,1,NA,"0","Unknow"
"SOAD19474","Navaldia","No","Other","Earth",11.996,0,NA,"1983","",0,23665.99494,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0959,30.2,14,NA,11.996,NA,1,NA,1,NA,"0","Unknow"
"SOAD20025","Navaldia","No","Recreation","Earth",9.768,0.153,NA,"1971","",0.15563,0,"","","Unknow",NA,"Low","Not Rated",2014-06-18,0.0623,36.3,20.8,6.4,9.768,0.153,0,NA,1,NA,"0","Unknow"
"SOAD01443","Flumevale","Yes","Water Supply","Earth",6.72,0.833,7557,"1888","1989S;2001H;2001S",0.14578,0,"Uncontrolled","11/10/2022","2",1.56,"Significant","Satisfactory",2022-10-11,0.1134,26.9,365.7,6.1,6.72,0.833,0,7557,0,8.93036188390943,"3","2001"
