"ID","Region","Regulated.Dam","Primary.Purpose","Primary.Type","Height..m.","Length..km.","Volume..m3.","Year.Completed","Years.Modified","Surface..km2.","Drainage..km2.","Spillway","Last.Inspection.Date","Inspection.Frequency","Distance.to.Nearest.City..km.","Hazard","Assessment","Assessment.Date","Probability.of.Failure","Loss.given.failure...prop..Qm.","Loss.given.failure...liab..Qm.","Loss.given.failure...BI..Qm.","Height_clean","Length_clean","Length_missing","Volume_clean","Volume_missing","Volume_log","n_modifications","last_modification_year"
"SOAD00734","Navaldia","Yes","Flood Risk Reduction","Earth",10.325,0.676,57730,"1963","",0.06698,5.32658,"Uncontrolled","08/02/2022","5",1.69,"High","Satisfactory","2022-09-16",0.0782,40,263.2,NA,10.325,0.676,0,57730,0,10.9635495699212,0,"Unknow"
"SOAD06796","Navaldia","Yes","Irrigation","Earth",16.441,0.313,NA,"1968","",0,0,"Uncontrolled","15/12/1981","Unknow",NA,"Low","Not Rated","2014-06-18",0.0815,14.8,18.8,28.4,16.441,0.313,0,NA,1,NA,0,"Unknow"
"SOAD12628","Navaldia","Yes","Water Supply","Earth",5.752,0.633,NA,"1962","",0.44916,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0944,102.3,17.3,38.1,5.752,0.633,0,NA,1,NA,0,"Unknow"
"SOAD17959","Navaldia","Yes","Flood Risk Reduction","Earth",10.447,0.767,74280,"1963","",0.16351,7.98987,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0746,35.5,15.8,NA,10.447,0.767,0,74280,0,11.2156104779501,0,"Unknow"
"SOAD18639","Navaldia","Yes","Flood Risk Reduction","Earth",10.777,0.4,80270,"1964","",0.13396,7.98987,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0799,20.8,22.6,NA,10.777,0.4,0,80270,0,11.2931636890024,0,"Unknow"
"SOAD04404","Navaldia","Yes","Flood Risk Reduction","Earth",10.885,0.667,76620,"1965","",0.06895,7.98987,"Uncontrolled","22/06/2022","2",1.56,"High","Unsatisfactory","2022-08-31",0.1241,33.9,188,NA,10.885,0.667,0,76620,0,11.2466264695921,0,"Unknow"
"SOAD16439","Navaldia","Yes","Water Supply","Earth",8.036,0.228,NA,"1964","",0.19109,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1089,7.6,10.8,62.8,8.036,0.228,0,NA,1,NA,0,"Unknow"
"SOAD18491","Navaldia","Yes","Flood Risk Reduction","Earth",11.863,0.429,63880,"1969","",0.10835,10.65316,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0912,13,17.3,NA,11.863,0.429,0,63880,0,11.0647772565583,0,"Unknow"
"SOAD19481","Navaldia","Yes","Recreation","Earth",9.172,0.09,NA,"1957","1978S",0.20291,13.31645,"Uncontrolled","27/05/2021","5",NA,"High","Fair","2021-08-26",0.0815,42,947.3,3.3,9.172,0.09,0,NA,1,NA,1,"1978"
"SOAD13384","Navaldia","Yes","Irrigation","Earth",10.626,0,NA,"1964","",0,0,"","08/02/1977","Unknow",NA,"Low","Not Rated","2014-06-18",0.0946,29.4,17.7,6.2,10.626,NA,1,NA,1,NA,0,"Unknow"
"SOAD11467","Navaldia","Yes","Recreation","Earth",4.192,0.043,NA,"1934","",1.20367,7.98987,"","17/06/2019","2",NA,"Significant","Fair",NA,0.1433,411.7,289.1,8.2,4.192,0.043,0,NA,1,NA,0,"Unknow"
"SOAD03963","Navaldia","Yes","Recreation","Earth",8.03,0.25,NA,"1965","1987H;2011S",0,10.65316,"","24/02/2022","5",4.84,"High","Fair","2022-12-16",0.086,7.9,481.6,6.2,8.03,0.25,0,NA,1,NA,2,"2011"
"SOAD09157","Navaldia","Yes","Water Supply","Earth",10.556,0,NA,"1971","",0.21079,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0609,17.6,11.1,56.4,10.556,NA,1,NA,1,NA,0,"Unknow"
"SOAD13751","Navaldia","Yes","Flood Risk Reduction","Earth",8.829,0.501,39560,"1966","",0.17927,10.65316,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1097,24.2,7.8,NA,8.829,0.501,0,39560,0,10.5855990634758,0,"Unknow"
"SOAD19865","Navaldia","Yes","Tailings","Earth",9.54,0.433,56000,"1995","",0.36445,10.65316,"Uncontrolled","14/07/2006","Unknow",NA,"Low","Not Rated","2014-06-18",0.0889,112.1,19.7,NA,9.54,0.433,0,56000,0,10.9331248267007,0,"Unknow"
"SOAD20415","Navaldia","Yes","Recreation","Earth",9.068,0.323,NA,"1988","",0,0,"Uncontrolled","17/01/1989","Unknow",NA,"Low","Not Rated","2014-06-18",0.0906,29,6.5,8.9,9.068,0.323,0,NA,1,NA,0,"Unknow"
"SOAD01815","Navaldia","Yes","Flood Risk Reduction","Earth",11.358,0.317,64745,"1958","",0.08077,7.98987,"Uncontrolled","04/03/1981","Unknow",4.7,"Low","Not Rated","2014-06-18",0.1053,43.5,628.9,NA,11.358,0.317,0,64745,0,11.0782272015918,0,"Unknow"
"SOAD06562","Navaldia","Yes","Water Supply","Earth",13.908,0.215,NA,"1961","",0.22261,0,"Uncontrolled","24/08/1982","Unknow",32.37,"Low","Not Rated","2014-06-18",0.0859,26,214.5,34,13.908,0.215,0,NA,1,NA,0,"Unknow"
"SOAD09228","Navaldia","Yes","Flood Risk Reduction","Earth",9.177,0.558,71520,"1967","",0,0,"","","Unknow",44.65,"Low","Not Rated","2014-06-18",0.0612,45.2,180.8,NA,9.177,0.558,0,71520,0,11.1777463918526,0,"Unknow"
"SOAD14065","Navaldia","Yes","Water Supply","Earth",8.197,0.333,NA,"1911","",0.63828,21.30632,"Uncontrolled","30/10/2019","5",NA,"High","Fair","2019-12-17",0.0663,640.7,720.8,64.3,8.197,0.333,0,NA,1,NA,0,"Unknow"
"SOAD06981","Navaldia","Yes","Flood Risk Reduction","Earth",12.389,0.32,53120,"1962","",0.14775,15.97974,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1146,18.6,12.8,NA,12.389,0.32,0,53120,0,10.8803276092743,0,"Unknow"
"SOAD15056","Navaldia","Yes","Recreation","Earth",6.837,0.355,NA,"1972","",0.3152,5.32658,"Uncontrolled","21/03/2019","2",NA,"High","Unsatisfactory","2022-05-23",0.1374,276.7,885,5.7,6.837,0.355,0,NA,1,NA,0,"Unknow"
"SOAD13566","Navaldia","Yes","Flood Risk Reduction","Earth",9.6,1.033,51950,"1967","",0.15563,7.98987,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0924,30.1,20.3,NA,9.6,1.033,0,51950,0,10.8580562456203,0,"Unknow"
"SOAD19540","Navaldia","Yes","Flood Risk Reduction","Earth",13.453,0.333,40801,"1956","",0.08077,10.65316,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0772,35.8,23.7,NA,13.453,0.333,0,40801,0,10.6164863787987,0,"Unknow"
"SOAD05768","Navaldia","Yes","Irrigation","Earth",14.646,0.909,180400,"1964","",0,0,"Uncontrolled","01/10/2013","Unknow",NA,"Low","Not Rated","2018-10-01",0.069,11.2,5.4,14.8,14.646,0.909,0,180400,0,12.1029374298325,0,"Unknow"
"SOAD17667","Navaldia","Yes","Unknow","Earth",3.539,NA,NA,"Unknow","",1.182,NA,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1292,331,8.7,NA,3.539,NA,1,NA,1,NA,0,"Unknow"
"SOAD01961","Navaldia","Yes","Water Supply","Earth",16.686,0.133,NA,"1877","2006O",0.18518,31.95948,"","09/03/2021","1",NA,"High","Fair",NA,0.1193,33.2,567.6,33.4,16.686,0.133,0,NA,1,NA,1,"2006"
"SOAD05629","Navaldia","Yes","Flood Risk Reduction","Earth",8.425,0.697,67750,"1990","",0.14972,15.97974,"","14/05/2013","Unknow",NA,"Low","Not Rated","2014-06-18",0.0759,11.6,5.9,NA,8.425,0.697,0,67750,0,11.1235944987806,0,"Unknow"
"SOAD01474","Navaldia","Yes","Water Supply","Earth",4.723,0.557,NA,"1952","",0.52008,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1141,183.4,5.3,32.9,4.723,0.557,0,NA,1,NA,0,"Unknow"
"SOAD01113","Navaldia","Yes","Flood Risk Reduction","Earth",15.542,0.476,78300,"1962","",0.08077,10.65316,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0912,24.5,19.1,NA,15.542,0.476,0,78300,0,11.2683156532894,0,"Unknow"
"SOAD18383","Navaldia","Yes","Water Supply","Earth",8.177,0.317,NA,"1921","",0.35854,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0987,82.3,14.9,65.5,8.177,0.317,0,NA,1,NA,0,"Unknow"
"SOAD19710","Navaldia","Yes","Water Supply","Earth",17.382,0.267,NA,"1993","",0.1379,13.31645,"","10/12/2020","1",NA,"High","Fair",NA,0.0901,47.1,628.9,42.4,17.382,0.267,0,NA,1,NA,0,"Unknow"
"SOAD19284","Navaldia","Yes","Unknow","Earth",9.099,0.767,NA,"1974","",0.41961,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0848,577.1,18.2,NA,9.099,0.767,0,NA,1,NA,0,"Unknow"
"SOAD19397","Navaldia","Yes","Water Supply","Earth",14.147,0.3,NA,"1965","",0.1379,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0707,44.5,19.5,10.6,14.147,0.3,0,NA,1,NA,0,"Unknow"
"SOAD01270","Navaldia","Yes","Water Supply","Earth",8.824,0.167,NA,"1955","",0.3349,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1228,628.6,15.6,34.7,8.824,0.167,0,NA,1,NA,0,"Unknow"
"SOAD05019","Navaldia","Yes","Flood Risk Reduction","Earth",12.441,0.4,NA,"1985","",0.11032,10.65316,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.073,18.8,12.5,NA,12.441,0.4,0,NA,1,NA,0,"Unknow"
"SOAD09707","Navaldia","Yes","Recreation","Earth",15.694,0.267,NA,"1909","2005O",0.2167,21.30632,"Uncontrolled","13/10/2020","1",NA,"High","Satisfactory",NA,0.081,6.3,522.8,4.5,15.694,0.267,0,NA,1,NA,1,"2005"
"SOAD12540","Navaldia","Yes","Flood Risk Reduction","Earth",11.508,0.459,56200,"1964","",0.16745,7.98987,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1093,32.7,23,NA,11.508,0.459,0,56200,0,10.9366898293178,0,"Unknow"
"SOAD12988","Navaldia","Yes","Water Supply","Earth",6.251,0.333,NA,"1964","",0.26004,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0647,393.8,21.3,40.7,6.251,0.333,0,NA,1,NA,0,"Unknow"
"SOAD17102","Navaldia","Yes","Flood Risk Reduction","Earth",12.779,0.265,NA,"1960","",0.03349,15.97974,"","10/12/2020","1",NA,"High","Fair",NA,0.1067,43.7,556.4,NA,12.779,0.265,0,NA,1,NA,0,"Unknow"
"SOAD10370","Navaldia","Yes","Recreation","Earth",9.105,0.483,NA,"1966","",0.42355,0,"","12/02/2009","Unknow",NA,"Low","Not Rated","2014-06-18",0.0919,74.6,22.6,9.1,9.105,0.483,0,NA,1,NA,0,"Unknow"
"SOAD11781","Navaldia","Yes","Flood Risk Reduction","Earth",9.292,0.462,68080,"1967","",0.11229,7.98987,"Uncontrolled","07/06/2018","5",NA,"High","Not Rated","2023-06-07",0.0882,6.2,607.3,NA,9.292,0.462,0,68080,0,11.128453451741,0,"Unknow"
"SOAD00217","Navaldia","Yes","Flood Risk Reduction","Earth",13.224,0.233,NA,"1967","",0.05713,18.64303,"","19/08/2020","1",NA,"High","Satisfactory",NA,0.0897,12.5,679.3,NA,13.224,0.233,0,NA,1,NA,0,"Unknow"
"SOAD04427","Navaldia","Yes","Flood Risk Reduction","Earth",8.034,0.93,54380,"1968","",0.06107,10.65316,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0696,13.5,10.2,NA,8.034,0.93,0,54380,0,10.903770107131,0,"Unknow"
"SOAD16883","Navaldia","Yes","Flood Risk Reduction","Earth",12.45,0.333,NA,"1988","",0.26989,0,"Uncontrolled","23/05/1989","Unknow",NA,"Low","Not Rated","2014-06-18",0.1003,377.8,13.4,NA,12.45,0.333,0,NA,1,NA,0,"Unknow"
"SOAD01263","Navaldia","Yes","Tailings","Earth",8.562,0.28,NA,"1988","",0.06698,5.32658,"Uncontrolled","06/06/1988","Unknow",NA,"Low","Not Rated","2014-06-18",0.0666,44.9,9.3,NA,8.562,0.28,0,NA,1,NA,0,"Unknow"
"SOAD12489","Navaldia","Yes","Flood Risk Reduction","Earth",13.861,0.239,45207,"1958","1973S",0.05319,13.31645,"Uncontrolled","25/06/2021","5",NA,"High","Fair","2021-11-16",0.0813,26.2,753.9,NA,13.861,0.239,0,45207,0,10.7190293413097,1,"1973"
"SOAD02982","Navaldia","Yes","Flood Risk Reduction","Earth",15.137,0.317,47143,"1956","",0.09653,7.98987,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1035,41.4,18.6,NA,15.137,0.317,0,47143,0,10.7609620265177,0,"Unknow"
"SOAD12567","Navaldia","Yes","Recreation","Earth",4.017,0.038,NA,"1919","2010H",0.7486,138.49108,"","07/04/2020","1",NA,"High","Satisfactory",NA,0.0776,430.5,612.4,3.7,4.017,0.038,0,NA,1,NA,1,"2010"
"SOAD05160","Navaldia","Yes","Flood Risk Reduction","Earth",9.689,0.407,NA,"1955","",0.11426,7.98987,"","08/09/2013","Unknow",NA,"Low","Not Rated","2014-06-18",0.1164,16.7,18.8,NA,9.689,0.407,0,NA,1,NA,0,"Unknow"
"SOAD10087","Navaldia","Yes","Recreation","Earth",7.196,0.143,NA,"1937","2015H",0.32899,10.65316,"Uncontrolled","07/06/2018","5",NA,"High","Not Rated","2023-06-07",0.0656,494.3,638.4,3.7,7.196,0.143,0,NA,1,NA,1,"2015"
"SOAD08137","Navaldia","Yes","Recreation","Earth",7.079,0.167,NA,"1919","",0.45507,117.18476,"Uncontrolled","18/05/2020","1",NA,"High","Poor",NA,0.121,52.3,791.9,7.8,7.079,0.167,0,NA,1,NA,0,"Unknow"
"SOAD11121","Navaldia","Yes","Recreation","Earth",8.669,0.417,NA,"1905","",0.45113,2.66329,"Uncontrolled","23/06/2021","2",NA,"High","Unsatisfactory","2022-05-23",0.1521,73.3,606,7.3,8.669,0.417,0,NA,1,NA,0,"Unknow"
"SOAD14079","Navaldia","Yes","Flood Risk Reduction","Earth",13.151,0.4,43079,"1955","",0.10638,10.65316,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1104,18.7,7.1,NA,13.151,0.4,0,43079,0,10.6708141312703,0,"Unknow"
"SOAD14471","Navaldia","Yes","Other","Earth",14.809,0.1,75560,"1964","",0.2955,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1001,184.8,5.6,NA,14.809,0.1,0,75560,0,11.2326955560435,0,"Unknow"
"SOAD06464","Navaldia","Yes","Flood Risk Reduction","Earth",13.144,0.372,55880,"1964","",0.1182,7.98987,"Uncontrolled","23/05/2017","5",NA,"High","Not Rated","2022-05-23",0.0919,13.2,531.8,NA,13.144,0.372,0,55880,0,10.9309797087011,0,"Unknow"
"SOAD00045","Navaldia","Yes","Recreation","Earth",8.07,0.289,NA,"1961","",0.28959,7.98987,"","04/11/2020","1",NA,"High","Fair",NA,0.1307,123.6,853.7,7.1,8.07,0.289,0,NA,1,NA,0,"Unknow"
"SOAD20285","Navaldia","Yes","Flood Risk Reduction","Earth",9.091,0.383,52774,"1959","1971S;2010S",0.15366,5.32658,"Uncontrolled","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0576,15.3,15.1,NA,9.091,0.383,0,52774,0,10.8737928727165,2,"2010"
"SOAD13775","Navaldia","Yes","Flood Risk Reduction","Earth",12.237,0.433,56500,"1967","",0.08668,13.31645,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0586,38.7,8.2,NA,12.237,0.433,0,56500,0,10.9420136160929,0,"Unknow"
"SOAD00334","Navaldia","Yes","Recreation","Earth",4.994,0.187,NA,"1970","",0.58115,7.98987,"Uncontrolled","14/02/2020","2",NA,"Significant","Fair",NA,0.1312,96.3,119.5,4.2,4.994,0.187,0,NA,1,NA,0,"Unknow"
"SOAD13383","Navaldia","Yes","Water Supply","Earth",6.024,0.6,NA,"1968","",0.27777,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0992,602.3,11.8,25.6,6.024,0.6,0,NA,1,NA,0,"Unknow"
"SOAD12726","Navaldia","Yes","Recreation","Earth",3.257,0.035,NA,"1880","",0.31323,15.97974,"","30/03/2021","2",NA,"Significant","Fair",NA,0.142,665.8,417.8,8,3.257,0.035,0,NA,1,NA,0,"Unknow"
"SOAD14901","Navaldia","Yes","Flood Risk Reduction","Earth",9.776,0.353,42030,"1966","",0.13002,10.65316,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.075,15,23.2,NA,9.776,0.353,0,42030,0,10.6461627202453,0,"Unknow"
"SOAD06885","Navaldia","Yes","Flood Risk Reduction","Earth",13.588,0.531,NA,"1955","2008O;2019O",0.37036,7.98987,"Uncontrolled","19/01/2023","2",NA,"High","Unsatisfactory","2022-05-23",0.1282,34,644.3,NA,13.588,0.531,0,NA,1,NA,2,"2019"
"SOAD10160","Navaldia","Yes","Flood Risk Reduction","Earth",8.94,0.591,51390,"1962","",0.10835,7.98987,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1168,11.4,11.2,NA,8.94,0.591,0,51390,0,10.8472183388357,0,"Unknow"
"SOAD09166","Navaldia","Yes","Fish and Wildlife Pond","Earth",4.238,0.8,NA,"Unknow","",0,0,"","21/06/1986","Unknow",16.72,"Low","Not Rated","2014-06-18",0.1181,18.9,188.4,NA,4.238,0.8,0,NA,1,NA,0,"Unknow"
"SOAD05250","Navaldia","Yes","Flood Risk Reduction","Earth",10.727,0.4,64750,"1964","",0.16548,7.98987,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0836,42.9,16.6,NA,10.727,0.4,0,64750,0,11.078304423458,0,"Unknow"
"SOAD14289","Navaldia","Yes","Recreation","Earth",7.507,0.183,NA,"1971","",0.41567,10.65316,"Uncontrolled","07/10/1996","Unknow",NA,"Low","Not Rated","2014-06-18",0.0906,304.9,20.2,2.9,7.507,0.183,0,NA,1,NA,0,"Unknow"
"SOAD20173","Navaldia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",7.113,0.533,NA,"1904","",0.17139,0,"","27/03/1990","Unknow",5.04,"Low","Not Rated","2014-06-18",0.1227,20.7,128.9,NA,7.113,0.533,0,NA,1,NA,0,"Unknow"
"SOAD02001","Navaldia","Yes","Flood Risk Reduction","Earth",13.129,0.483,78870,"1963","",0.14381,13.31645,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1109,12.2,14.2,NA,13.129,0.483,0,78870,0,11.2755688854038,0,"Unknow"
"SOAD04398","Navaldia","Yes","Recreation","Earth",10.501,0.333,NA,"1957","",0.3349,58.59238,"Uncontrolled","25/09/2019","5",NA,"Significant","Fair","2020-01-07",0.1131,198.3,260.1,5.1,10.501,0.333,0,NA,1,NA,0,"Unknow"
"SOAD09406","Navaldia","Yes","Recreation","Earth",6.467,0.11,NA,"1919","2001",0.34672,7.98987,"","11/06/2019","5",NA,"Low","Fair",NA,0.0593,630.8,20.1,7.5,6.467,0.11,0,NA,1,NA,1,"2001"
"SOAD15537","Navaldia","Yes","Flood Risk Reduction","Earth",17.787,0.4,103490,"1969","",0.07092,10.65316,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0743,23.5,9.9,NA,17.787,0.4,0,103490,0,11.5472399313849,0,"Unknow"
"SOAD19037","Navaldia","Yes","Flood Risk Reduction","Earth",10.762,0.367,NA,"1955","",0,0,"Uncontrolled","06/06/2018","5",NA,"High","Not Rated","2023-06-06",0.0716,15.9,906,NA,10.762,0.367,0,NA,1,NA,0,"Unknow"
"SOAD03393","Navaldia","Yes","Flood Risk Reduction","Earth",15.994,0.415,96070,"1965","",0.07683,10.65316,"Uncontrolled","29/03/2016","5",NA,"High","Not Rated","2021-03-29",0.0631,33.9,492.6,NA,15.994,0.415,0,96070,0,11.4728427804263,0,"Unknow"
"SOAD08467","Navaldia","Yes","Flood Risk Reduction","Earth",9.724,0.667,62500,"1965","1993O",0.15366,5.32658,"Uncontrolled","25/08/2021","Unknow",NA,"Low","Fair","2022-04-29",0.0741,37.9,18.6,NA,9.724,0.667,0,62500,0,11.0429378355965,1,"1993"
"SOAD03081","Navaldia","Yes","Flood Risk Reduction","Earth",12.036,0.524,101810,"1974","2009O",0.2167,5.32658,"Uncontrolled","24/02/2011","Unknow",6.37,"Low","Not Rated","2016-02-24",0.1239,45.5,179.9,NA,12.036,0.524,0,101810,0,11.5308734322709,1,"2009"
"SOAD04807","Navaldia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",4.404,0.455,NA,"1967","",0.985,34.62277,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.096,103.9,8.6,NA,4.404,0.455,0,NA,1,NA,0,"Unknow"
"SOAD09788","Navaldia","Yes","Flood Risk Reduction","Earth",8.952,0.642,60680,"1963","",0.10441,7.98987,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0782,19.1,21.2,NA,8.952,0.642,0,60680,0,11.0133859132212,0,"Unknow"
"SOAD12651","Navaldia","Yes","Flood Risk Reduction","Earth",10.217,1.247,126450,"1979","",0.10835,7.98987,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0889,11.3,23.6,NA,10.217,1.247,0,126450,0,11.747610160331,0,"Unknow"
"SOAD02275","Navaldia","Yes","Recreation","Earth",2.479,1.5,NA,"1904","",0,0,"Uncontrolled","20/04/1982","Unknow",NA,"Low","Not Rated","2014-06-18",0.0886,39.6,7.3,7.5,2.479,1.5,0,NA,1,NA,0,"Unknow"
"SOAD04978","Navaldia","Yes","Flood Risk Reduction","Earth",14.451,0.3,83110,"1970","",0.11229,10.65316,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1105,25.6,10.7,NA,14.451,0.3,0,83110,0,11.3279323427211,0,"Unknow"
"SOAD13739","Navaldia","Yes","Recreation","Earth",11.885,0.567,NA,"1910","",0.22852,7.98987,"","19/03/1979","Unknow",NA,"Low","Not Rated","2014-06-18",0.0922,27.9,21.6,5.2,11.885,0.567,0,NA,1,NA,0,"Unknow"
"SOAD02744","Navaldia","Yes","Other","Earth",6.805,0.2,NA,"1914","",0.37233,23.96961,"Uncontrolled","06/06/2018","5",1.19,"High","Not Rated","2023-06-06",0.1117,571.2,218,NA,6.805,0.2,0,NA,1,NA,0,"Unknow"
"SOAD05264","Navaldia","Yes","Flood Risk Reduction","Earth",12.773,0.54,55836,"1958","",0.15366,10.65316,"","15/03/2019","5",NA,"High","Fair","2019-09-24",0.0876,29.4,846.8,NA,12.773,0.54,0,55836,0,10.9301920110647,0,"Unknow"
"SOAD06628","Navaldia","Yes","Recreation","Earth",10.091,0.3,NA,"1947","",0,0,"Uncontrolled","05/06/2019","Unknow",3.31,"High","Poor","2019-08-16",0.1316,16.2,299.5,8.2,10.091,0.3,0,NA,1,NA,0,"Unknow"
"SOAD00889","Navaldia","Yes","Flood Risk Reduction","Earth",6.286,0.367,51790,"1971","",0,0,"","15/04/1971","Unknow",NA,"Low","Not Rated","2014-06-18",0.0784,25.7,8.2,NA,6.286,0.367,0,51790,0,10.8549716679784,0,"Unknow"
"SOAD05767","Navaldia","Yes","Other","Earth",4.85,0.17,NA,"1945","",0,338.23783,"Uncontrolled","14/01/1982","Unknow",NA,"Low","Not Rated","2014-06-18",0.0886,21.1,7.3,NA,4.85,0.17,0,NA,1,NA,0,"Unknow"
"SOAD09063","Navaldia","Yes","Flood Risk Reduction","Earth",9.271,0.609,34877,"1921","1967S",0.16548,10.65316,"Uncontrolled","11/07/2019","2",NA,"High","Unsatisfactory","2022-05-23",0.1471,35.6,904.6,NA,9.271,0.609,0,34877,0,10.4596115369294,1,"1967"
"SOAD09362","Navaldia","Yes","Recreation","Earth",7.939,0.352,NA,"1962","",0.16154,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1038,42.7,6.1,6.4,7.939,0.352,0,NA,1,NA,0,"Unknow"
"SOAD11135","Navaldia","Yes","Flood Risk Reduction","Earth",19.635,0.5,111476,"1989","",0.18912,7.98987,"Uncontrolled","23/11/2021","5",NA,"High","Fair","2022-12-12",0.0778,5,524.4,NA,19.635,0.5,0,111476,0,11.6215735705772,0,"Unknow"
"SOAD15448","Navaldia","Yes","Flood Risk Reduction","Earth",10.028,0.4,61620,"1967","",0,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0578,26.7,22.9,NA,10.028,0.4,0,61620,0,11.0287580005162,0,"Unknow"
"SOAD01644","Navaldia","Yes","Water Supply","Earth",25.642,0.54,NA,"1933","2011H;2011O",0.22261,5.32658,"","15/12/2020","1",NA,"High","Satisfactory",NA,0.1053,34.9,517.7,29.8,25.642,0.54,0,NA,1,NA,2,"2011"
"SOAD12061","Navaldia","Yes","Flood Risk Reduction","Earth",8.995,0.595,NA,"1988","",0.17336,10.65316,"Uncontrolled","15/09/2022","5",NA,"High","Fair","2023-08-25",0.066,41.5,866.2,NA,8.995,0.595,0,NA,1,NA,0,"Unknow"
"SOAD15839","Navaldia","Yes","Flood Risk Reduction","Earth",16.373,0.375,90200,"1972","",0.07092,10.65316,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.1031,40.6,12,NA,16.373,0.375,0,90200,0,11.4097957924638,0,"Unknow"
"SOAD11377","Navaldia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",12.788,0.19,NA,"Unknow","",0.20291,NA,"Uncontrolled","07/11/2017","5",2.75,"High","Not Rated","2022-11-07",0.0835,33,698.7,NA,12.788,0.19,0,NA,1,NA,0,"Unknow"
"SOAD18819","Navaldia","Yes","Flood Risk Reduction","Earth",9.928,0.596,91090,"1957","",0.10441,10.65316,"","22/05/2013","Unknow",NA,"Low","Not Rated","2014-06-18",0.0695,42.1,19.7,NA,9.928,0.596,0,91090,0,11.4196142858321,0,"Unknow"
"SOAD03178","Navaldia","Yes","Flood Risk Reduction","Earth",13.333,0.36,50450,"1980","",0.10047,13.31645,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0828,43.1,20.6,NA,13.333,0.36,0,50450,0,10.8287578471909,0,"Unknow"
"SOAD00337","Navaldia","Yes","Recreation","Earth",12.932,0.387,NA,"1985","",0,0,"Uncontrolled","10/05/2023","5",13.07,"High","Not Rated","2023-04-18",0.0713,21.7,255.9,3.8,12.932,0.387,0,NA,1,NA,0,"Unknow"
"SOAD06895","Navaldia","Yes","Water Supply","Earth",3.879,0.367,NA,"1939","",0.11229,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0967,29.3,14.9,51.1,3.879,0.367,0,NA,1,NA,0,"Unknow"
"SOAD15249","Navaldia","Yes","Recreation","Earth",17.605,0.417,NA,"1940","2012H",0.17139,10.65316,"Uncontrolled","31/01/2019","5",8.3,"High","Fair","2019-05-31",0.0626,45,381,6,17.605,0.417,0,NA,1,NA,1,"2012"
"SOAD01337","Navaldia","Yes","Unknow","Earth",7.015,1.633,NA,"1977","",0.19306,0,"","","Unknow",NA,"Low","Not Rated","2014-06-18",0.0949,35.6,9.3,NA,7.015,1.633,0,NA,1,NA,0,"Unknow"
"SOAD02424","Navaldia","Yes","Flood Risk Reduction","Earth",11.922,0.517,78470,"1983","",0.23837,10.65316,"Uncontrolled","23/11/2021","5",NA,"High","Fair","2022-12-12",0.0639,36.8,626.7,NA,11.922,0.517,0,78470,0,11.270484408764,0,"Unknow"
