ID,Region,Regulated.Dam,Primary.Purpose,Primary.Type,Height..m.,Length..km.,Volume..m3.,Year.Completed,Years.Modified,Surface..km2.,Drainage..km2.,Spillway,Last.Inspection.Date,Inspection.Frequency,Distance.to.Nearest.City..km.,Hazard,Assessment,Assessment.Date,Probability.of.Failure,Loss.given.failure...prop..Qm.,Loss.given.failure...liab..Qm.,Loss.given.failure...BI..Qm.,Height_clean,Length_clean,Length_missing,Volume_clean,Volume_missing,Volume_log,n_modifications,last_modification_year,Height..m._missing,Length..km._missing,Volume..m3._missing,Drainage..km2._missing,Surface..km2._missing,Distance.to.Nearest.City..km._missing
SOAD04192,Navaldia,Yes,Recreation,Earth,7.763,0.433,37473.105552460474,1964,,0.10638,26.63486742762245,,25/09/2018,2,2.5729131665624423,High,Poor,2017-11-27,0.1511,38.5,887.9,5.8,7.763,0.433,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD05732,Navaldia,No,Unknow,Earth,6.472,1.167,119000.0,Unknow,,0.11032,115.6168270690053,,,Unknow,35.980272222222226,Low,Not Rated,2018-08-13,0.0787,43.0,6.4,57.88409690997305,6.472,1.167,0,119000.0,0,11.6868871754197,0,Unknow,0,0,0,1,0,1
SOAD08338,Navaldia,Yes,Recreation,Earth,3.581,0.083,89104.17534631863,1890,2005S,0.40779,154.47082,Uncontrolled,28/04/2020,1,2.0922920847536775,High,Unsatisfactory,,0.1371,406.1,723.9,7.5,3.581,0.083,0,,1,,1,2005,0,0,1,0,0,1
SOAD11361,Navaldia,No,Irrigation,Earth,6.814,0.215,12875.853573999953,1963,,0.07989134771262513,54.012367009363665,,29/11/1977,Unknow,43.73011912698412,Low,Not Rated,2014-06-18,0.12,46.3,7.8,8.4,6.814,0.215,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD11723,Navaldia,No,Irrigation,Earth,5.63,0.217,13006.83821818464,1967,,0.08023215656763942,3115.581231227297,,,Unknow,54.25408206349202,Low,Not Rated,2014-06-18,0.0822,47.5,21.8,11.0,5.63,0.217,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD11931,Navaldia,No,Unknow,Earth,5.065,0.7,170086.5437835406,1974,,0.14775,3168.234327579849,,,Unknow,50.248321111111075,Low,Not Rated,2014-06-18,0.0995,9.8,20.7,52.158857571618256,5.065,0.7,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD13236,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,2.882,0.675,46167.41795289186,1958,,0.67768,10.65316,,,Unknow,44.66714166666673,Low,Not Rated,2014-06-18,0.0777,611.4,22.6,37.6414183325676,2.882,0.675,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD19483,Navaldia,Yes,Water Supply,Earth,3.372,0.467,175427.9738963619,1900,1986S,0.38809,2.66329,Uncontrolled,13/10/2021,2,3.22,Significant,Unsatisfactory,2022-05-23,0.1886,291.9,727.8,26.8,3.372,0.467,0,,1,,1,1986,0,0,1,0,0,0
SOAD20258,Navaldia,Yes,Irrigation,Earth,6.542,0.217,24562.155462651746,1957,,0.197,7.98987,Uncontrolled,14/06/2023,Unknow,9.8,High,Not Rated,2015-01-14,0.1368,31.1,165.9,47.0,6.542,0.217,0,,1,,0,Unknow,0,0,1,0,0,0
SOAD01665,Navaldia,No,Water Supply,Earth,5.34,0.4,35715.02459107827,1968,,0.1576,27.048029113813556,,04/08/2009,Unknow,8.066575466060332,Significant,Not Rated,2014-08-04,0.1294,26.5,249.0,7.9,5.34,0.4,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD04359,Navaldia,Yes,Irrigation,Earth,2.876,2.25,1075705.6693636824,1948,,15.474932548925569,30131.761943461654,,08/03/1971,Unknow,52.30960333333326,Low,Not Rated,2014-06-18,0.0924,23.1,9.1,47.5,2.876,2.25,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD06741,Navaldia,Yes,Flood Risk Reduction,Earth,10.95,0.35,41240.0,1968,,0.04925,2.66329,Uncontrolled,08/05/2007,Unknow,12.49,Low,Not Rated,2014-06-18,0.1137,23.2,279.6,48.34618971406372,10.95,0.35,0,41240.0,0,10.6271881861395,0,Unknow,0,0,0,0,0,0
SOAD09621,Navaldia,No,Recreation,Earth,7.187,0.207,19839.93689405242,1964,,0.12608,28.28908408265832,,,Unknow,43.66987722222222,Low,Not Rated,2014-06-18,0.1068,27.1,15.8,4.4,7.187,0.207,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD05009,Navaldia,No,Recreation,Earth,8.056,0.447,40567.94269789806,1993,,0.0925899999999999,2.66329,Uncontrolled,07/10/2009,Unknow,8.01,Significant,Not Rated,2014-10-07,0.1539,33.0,112.6,8.6,8.056,0.447,0,,1,,0,Unknow,0,0,1,0,0,0
SOAD05786,Navaldia,Yes,Irrigation,Earth,2.874,2.033,34682.60533368102,1957,,0.1562897395544902,3543.7207977756616,,15/02/1984,Unknow,56.79336777777774,Low,Not Rated,2014-06-18,0.0747,35.6,6.4,3.9,2.874,2.033,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD05788,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,6.311,0.21,21359.366933519286,1963,,0.1379,1205.7973384899283,,,Unknow,47.11932777777772,Low,Not Rated,2014-06-18,0.0852,28.7,6.2,33.524209066939534,6.311,0.21,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD16946,Navaldia,No,Irrigation,Earth,8.961,0.25,26993.76215283986,1922,,0.13060705958666974,5452.903396750566,,27/02/1985,Unknow,4.86,Low,Not Rated,2014-06-18,0.0895,37.2,114.0,45.1,8.961,0.25,0,,1,,0,Unknow,0,0,1,1,1,0
SOAD19796,Navaldia,No,Unknow,Earth,4.77,0.353,21633.995949949353,1965,,0.0886499999999999,17580.51837838843,,,Unknow,57.500844444444375,Low,Not Rated,2014-06-18,0.1161,27.4,23.8,64.0028115302005,4.77,0.353,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD00586,Navaldia,No,Water Supply,Earth,6.063,0.262,22642.26763650195,1957,,0.14578,1791.283943773792,,,Unknow,46.36771944444444,Low,Not Rated,2014-06-18,0.0925,14.0,7.9,64.7,6.063,0.262,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD01908,Navaldia,No,Flood Risk Reduction,Earth,13.926,0.283,52570.0,1963,,0.04334,5.32658,,,Unknow,41.6938462962964,Low,Not Rated,2014-06-18,0.1175,8.4,22.9,41.363572333805216,13.926,0.283,0,52570.0,0,10.8699199158886,0,Unknow,0,0,0,0,0,1
SOAD06121,Navaldia,No,Irrigation,Earth,10.249,0.267,28056.013024380358,1957,,0.13060705958666974,3290.44010198883,,,Unknow,52.56296539682539,Low,Not Rated,2014-06-18,0.0983,41.2,18.8,16.1,10.249,0.267,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD07293,Navaldia,Yes,Recreation,Earth,9.328,0.167,24621.230836707444,1959,,0.14775,28.36960661660548,,,Unknow,43.17409150793653,Low,Not Rated,2014-06-18,0.1166,31.2,11.5,6.2,9.328,0.167,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD09266,Navaldia,No,Irrigation,Earth,9.524,0.333,43569.116782613004,1950,,0.1306984264272205,12409.517874167432,,12/05/1982,Unknow,45.864314444444396,Low,Not Rated,2014-06-18,0.0881,35.1,20.4,45.5,9.524,0.333,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD19472,Navaldia,No,Recreation,Earth,9.306,0.26,35100.0,1963,,0.13666844803820952,1854.029940780194,,,Unknow,43.25945261904758,Low,Not Rated,2014-06-18,0.0785,19.5,23.8,7.9,9.306,0.26,0,35100.0,0,10.4659848990766,0,Unknow,0,0,0,1,1,1
SOAD01413,Navaldia,No,Other,Earth,10.568,0.167,27094.3963244973,1969,,0.13396,26.87455752080298,,,Unknow,40.60082761904761,Low,Not Rated,2014-06-18,0.0917,6.0,23.7,15.160497274464214,10.568,0.167,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD05854,Navaldia,No,Unknow,Earth,4.032,0.333,25083.112286724303,1933,,0.26004,2307.2692749472612,,,Unknow,53.77346944444441,Low,Not Rated,2014-06-18,0.0849,593.6,11.8,26.548342479359476,4.032,0.333,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD06210,Navaldia,No,Recreation,Earth,6.748,0.2242423674265771,21953.413980071487,1924,,0.1379,28.81392867742443,,,Unknow,44.1270111111111,Low,Not Rated,2014-06-18,0.0715,13.3,11.8,6.7,6.748,,1,,1,,0,Unknow,0,1,1,1,0,1
SOAD12856,Navaldia,Yes,Recreation,Earth,7.984,0.667,47892.943859040024,1961,1981S,0.33293,2.66329,Uncontrolled,22/09/1981,Unknow,43.86204722222231,Low,Not Rated,2014-06-18,0.1183,65.9,20.6,3.2,7.984,0.667,0,,1,,1,1981,0,0,1,0,0,1
SOAD15224,Navaldia,Yes,Flood Risk Reduction,Earth,8.423,0.277,27180.0,1963,,0.0925899999999999,2.66329,Uncontrolled,24/03/2011,Unknow,44.90057261904767,Low,Not Rated,2016-03-24,0.0648,31.6,18.1,48.13160588251888,8.423,0.277,0,27180.0,0,10.210273478787,0,Unknow,0,0,0,0,0,1
SOAD15789,Navaldia,Yes,Recreation,Earth,6.209,0.343,26481.486459273918,1940,1984H;1984S,0.25216,15.97974,Uncontrolled,10/03/2021,5,4.62,High,Not Rated,2020-03-12,0.1077,188.2,132.5,7.4,6.209,0.343,0,,1,,2,1984,0,0,1,0,0,0
SOAD18870,Navaldia,No,Recreation,Earth,8.158,0.367,30804.180444548056,1966,,0.16942,28.93356089354553,,,Unknow,46.176792063492115,Low,Not Rated,2014-06-18,0.0708,26.4,11.9,8.1,8.158,0.367,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD19071,Navaldia,No,Unknow,Earth,8.849,0.233,25459.42263541507,1977,,0.14184,26.920974718331536,,,Unknow,41.37888317460321,Low,Not Rated,2014-06-18,0.0952,44.5,11.4,10.28489900527455,8.849,0.233,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD19118,Navaldia,No,Unknow,Earth,12.618,0.357,52912.474894667685,2006,,0.13987,7.98987,Uncontrolled,04/12/2015,Unknow,43.071658730158795,Low,Not Rated,2020-12-04,0.0676,39.8,9.4,38.8619633987942,12.618,0.357,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD00106,Navaldia,No,Recreation,Earth,10.599,0.281,44517.0,1973,,0.14184,28.36960661660548,,01/05/1987,Unknow,42.841438333333336,Low,Not Rated,2014-06-18,0.0807,18.6,17.3,3.1,10.599,0.281,0,44517.0,0,10.7036488807506,0,Unknow,0,0,0,1,0,1
SOAD05841,Navaldia,No,Water Supply,Earth,11.439,0.217,28547.636909217916,1960,,0.13060705958666974,824.5849038256307,,,Unknow,43.29334190476185,Low,Not Rated,2014-06-18,0.0845,7.5,14.4,15.0,11.439,0.217,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD06746,Navaldia,No,Water Supply,Earth,9.4,0.333,43587.47559551933,1956,,0.17336,90.7998908759805,,,Unknow,15.32,Low,Not Rated,2014-06-18,0.0908,12.7,117.0,20.6,9.4,0.333,0,,1,,0,Unknow,0,0,1,1,0,0
SOAD07098,Navaldia,Yes,Recreation,Earth,6.446,0.175,24702.930861081495,1930,,0.18715,101.20502,,11/11/2020,1,2.2900022932687563,High,Fair,,0.0983,26.7,772.3,4.4,6.446,0.175,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD08193,Navaldia,No,Water Supply,Earth,10.148,0.12,10437.73378806204,1960,,0.06816223041789725,41.15807500233291,,,Unknow,43.57526928571424,Low,Not Rated,2014-06-18,0.108,8.8,17.6,10.6,10.148,0.12,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD09739,Navaldia,No,Recreation,Earth,8.053,0.531,28218.0,1970,,0.1394803606448153,164.76746583161275,,,Unknow,43.91665023809523,Low,Not Rated,2014-06-18,0.0998,43.8,23.5,6.8,8.053,0.531,0,28218.0,0,10.2477507889178,0,Unknow,0,0,0,1,1,1
SOAD10400,Navaldia,No,Recreation,Earth,9.14,0.225,25207.77913452169,1962,,0.1365254465998534,1568.868509072591,,,Unknow,43.60732523809523,Low,Not Rated,2014-06-18,0.0881,45.3,6.2,8.9,9.14,0.225,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD13847,Navaldia,Yes,Recreation,Earth,7.5,0.45,37800.0,1930,,0.15957,2.66329,Uncontrolled,27/03/2023,2,0.0,High,Poor,2016-09-07,0.1069,43.8,763.6,7.9,7.5,0.45,0,37800.0,0,10.5400908362842,0,Unknow,0,0,0,0,0,0
SOAD16617,Navaldia,No,Water Supply,Earth,8.727,0.313,30007.147795247598,1965,,0.14578,2652.800204439802,,,Unknow,48.11091706349208,Low,Not Rated,2014-06-18,0.1274,27.0,23.5,43.1,8.727,0.313,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD17858,Navaldia,Yes,Recreation,Earth,4.118,0.15,72251.7109942589,Unknow,,0.31914,2.66329,Controlled,23/06/2015,5,39.81036666666668,Low,Not Rated,,0.079,75.7,6.5,9.1,4.118,0.15,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD20325,Navaldia,No,Irrigation,Earth,7.098,0.15,11049.83008722846,1950,,0.07094328385627585,11082.273866111927,,11/09/1969,Unknow,48.927688888888824,Low,Not Rated,2014-06-18,0.0697,21.2,12.0,38.3,7.098,0.15,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD01043,Navaldia,No,Irrigation,Earth,4.757,0.482,85216.03023691542,1968,,0.17336,753.825580732685,,,Unknow,45.638036111111084,Low,Not Rated,2014-06-18,0.0746,34.5,14.2,30.8,4.757,0.482,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD04113,Navaldia,Yes,Unknow,Earth,9.034,0.32,14961.0,Unknow,,0.07396397388849554,15.97974,Uncontrolled,01/06/2022,5,12.114037687247663,Significant,Satisfactory,2023-01-31,0.11,46.6,354.0,30.00020200115052,9.034,0.32,0,14961.0,0,9.61326893243235,0,Unknow,0,0,0,0,1,1
SOAD04736,Navaldia,No,Other,Earth,7.129,0.311,28416.032281299536,1967,,0.13593,2505.7773375267084,,08/02/1977,Unknow,48.48318611111108,Low,Not Rated,2014-06-18,0.1269,5.5,14.1,47.74435323689977,7.129,0.311,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD14086,Navaldia,No,Water Supply,Earth,7.071,0.333,25013.677853882684,1969,,0.13987,30.917690162623384,,,Unknow,47.51783611111112,Low,Not Rated,2014-06-18,0.0651,46.2,8.6,10.8,7.071,0.333,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD18746,Navaldia,No,Water Supply,Earth,6.034,0.183,20909.648715857515,1957,,0.16745,18342.63412345144,,,Unknow,53.39485444444443,Low,Not Rated,2014-06-18,0.0952,12.6,10.1,62.7,6.034,0.183,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD20150,Navaldia,No,Water Supply,Earth,6.061,0.209,10351.0,1972,,0.17139,763.8318512280355,,21/02/1973,Unknow,47.91613611111107,Low,Not Rated,2014-06-18,0.0832,29.0,17.3,28.1,6.061,0.209,0,10351.0,0,9.24493501674068,0,Unknow,0,0,0,1,0,1
SOAD20213,Navaldia,Yes,Flood Risk Reduction,Earth,4.957,0.103,98720.17381951281,1960,,0.08668,2.66329,,05/11/2020,1,1.8301874150408344,High,Fair,,0.0944,32.1,734.8,38.7979711439003,4.957,0.103,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD20624,Navaldia,Yes,Flood Risk Reduction,Earth,11.675,0.35,38620.0,1964,,0.08077,2.66329,,,Unknow,44.949755555555654,Low,Not Rated,2014-06-18,0.1254,12.5,17.6,46.3135013222541,11.675,0.35,0,38620.0,0,10.5615514489668,0,Unknow,0,0,0,0,0,1
SOAD03322,Navaldia,Yes,Recreation,Earth,3.944,0.02,37760.5714174233,Unknow,,0.09653,2.66329,,23/06/2015,5,45.207141666666665,Low,Not Rated,,0.0918,32.2,20.4,7.0,3.944,0.02,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD11992,Navaldia,No,Irrigation,Earth,9.52,0.128,10977.06241734463,1958,,0.0693825359156989,11418.781245516358,,,Unknow,45.139333333333276,Low,Not Rated,2014-06-18,0.0964,29.8,14.9,45.4,9.52,0.128,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD02577,Navaldia,No,Recreation,Earth,7.436,0.2,19957.062292673203,1957,,0.12608,28.18106783317545,,24/01/1973,Unknow,43.318247063492066,Low,Not Rated,2014-06-18,0.1152,28.3,15.1,3.2,7.436,0.2,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD06535,Navaldia,Yes,Water Supply,Earth,8.683,0.163,27095.815287293764,1916,,0.10441,18.64303,,24/10/2019,2,12.304718656346258,Significant,Fair,,0.1259,6.5,316.0,64.0,8.683,0.163,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD10802,Navaldia,No,Water Supply,Earth,6.041,0.4,40526.68110677553,1969,,0.20094,16345.612927171343,,,Unknow,54.13544777777776,Low,Not Rated,2014-06-18,0.0623,15.7,6.9,51.7,6.041,0.4,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD13118,Navaldia,Yes,Recreation,Earth,5.339,0.063,88359.58596277052,1854,,0.21867,66.58225,,26/01/2021,1,2.318550406809587,High,Unsatisfactory,,0.129,17.9,568.4,6.2,5.339,0.063,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD15964,Navaldia,Yes,Recreation,Earth,6.884,0.067,52816.18518482811,1870,,0.6051221685680889,50.60251,,02/04/2019,2,8.857799725683767,Significant,Fair,,0.1463,187.0,309.6,5.3,6.884,0.067,0,,1,,0,Unknow,0,0,1,0,1,1
SOAD17193,Navaldia,No,Unknow,Earth,8.421,0.21665762495119892,19953.734968987726,Unknow,,0.11229,463.9432898817558,,,Unknow,42.73223095238094,Low,Not Rated,2014-06-18,0.0766,9.0,19.3,64.06186163768339,8.421,,1,,1,,0,Unknow,0,1,1,1,0,1
SOAD01323,Navaldia,Yes,Recreation,Earth,7.28,0.4,39347.58119396824,1968,,0.48462,13.31645,,30/07/2019,5,42.5710444444445,Low,Fair,,0.0407,490.0,8.4,6.6,7.28,0.4,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD07988,Navaldia,No,Irrigation,Earth,11.02,0.317,36504.63622777166,1976,,0.13675026871936735,1585.9151141586885,,,Unknow,44.803208571428556,Low,Not Rated,2014-06-18,0.0825,40.3,12.6,1.4,11.02,0.317,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD09011,Navaldia,Yes,Irrigation,Earth,10.438,0.312,59551.02251487681,1912,,0.21473,23.96961,Uncontrolled,01/12/2021,2,2.4407104068893606,High,Unsatisfactory,2022-08-22,0.1237,32.3,494.7,47.4,10.438,0.312,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD15433,Navaldia,No,Unknow,Earth,6.094,0.867,148203.2817655848,1956,,0.25216,400.93170265535935,,,Unknow,37.899816666666666,Low,Not Rated,2014-06-18,0.1214,604.6,15.8,64.02179894821329,6.094,0.867,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD01259,Navaldia,Yes,Water Supply,Earth,8.342,0.333,33663.95067287644,1962,,0.2167,118.78201061110177,Uncontrolled,10/06/2021,2,2.3352284272765442,High,Unsatisfactory,2022-05-23,0.1235,23.1,889.0,64.2,8.342,0.333,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD02127,Navaldia,Yes,Recreation,Earth,4.6,0.373,30917.777344086324,1933,1984S,0.10441,13.31645,Uncontrolled,08/12/2021,5,2.469326351402589,High,Fair,2022-04-11,0.0805,32.4,601.1,7.6,4.6,0.373,0,,1,,1,1984,0,0,1,0,0,1
SOAD05576,Navaldia,No,Recreation,Earth,9.339,0.187,19902.0,1971,,0.09463258626408867,41.92906597102059,,01/11/1971,Unknow,41.03425817460316,Low,Not Rated,2014-06-18,0.096,12.4,5.4,8.1,9.339,0.187,0,19902.0,0,9.89862575311922,0,Unknow,0,0,0,1,1,1
SOAD07154,Navaldia,No,Recreation,Earth,6.034,0.5,33848.642100886034,1940,,0.21473,56.54726313204484,,,Unknow,47.588741666666714,Low,Not Rated,2014-06-18,0.0708,46.9,21.1,4.9,6.034,0.5,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD14304,Navaldia,Yes,Flood Risk Reduction,Earth,13.539,0.287,62311.13916670027,1988,,0.08471,2.66329,Uncontrolled,30/11/2016,5,9.75,High,Not Rated,2021-11-30,0.0899,47.6,136.0,47.129413502763086,13.539,0.287,0,,1,,0,Unknow,0,0,1,0,0,0
SOAD20560,Navaldia,No,Recreation,Earth,14.37,0.267,117825.30924956141,1965,,0.0886499999999999,26.63486742762245,,,Unknow,36.71669111111117,Low,Not Rated,2014-06-18,0.1016,16.6,23.6,4.0,14.37,0.267,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD05727,Navaldia,No,Recreation,Earth,14.958,0.285,57830.0,1966,,0.13199,15.97974,,,Unknow,40.97625833333338,Low,Not Rated,2014-06-18,0.0712,6.2,13.1,8.0,14.958,0.285,0,57830.0,0,10.9652802430657,0,Unknow,0,0,0,0,0,1
SOAD07105,Navaldia,No,Irrigation,Earth,6.061,0.2,12632.682798980923,1957,,0.08004700483768029,221.5782192018082,,,Unknow,43.44622539682538,Low,Not Rated,2014-06-18,0.093,40.0,21.9,9.8,6.061,0.2,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD08860,Navaldia,No,"Fire Protection, Stock, Or Small Fish Pond",Earth,5.739,0.4,29240.621447987854,1972,,0.14381,773.8931734317148,,,Unknow,53.05849960317459,Low,Not Rated,2014-06-18,0.107,16.6,8.7,23.88733187998749,5.739,0.4,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD10072,Navaldia,Yes,Recreation,Earth,9.695,0.273,33943.9329145485,1960,,0.13002,2.66329,Uncontrolled,03/07/2019,2,1.7671484664383077,High,Poor,2019-08-29,0.1297,39.0,533.2,4.4,9.695,0.273,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD13272,Navaldia,No,Recreation,Earth,5.798,0.13,22149.446010179407,1940,,0.17533,141.48748917214397,,29/01/1976,Unknow,46.711486111111114,Low,Not Rated,2014-06-18,0.0698,46.6,10.8,9.3,5.798,0.13,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD13280,Navaldia,No,Unknow,Earth,3.872,0.617,124938.5607322187,1979,,0.24034,929.9013358588811,,,Unknow,43.6985611111111,Low,Not Rated,2014-06-18,0.0909,20.3,17.6,52.02554339745508,3.872,0.617,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD14892,Navaldia,Yes,Recreation,Earth,7.466,0.182,20770.02924302541,1956,,0.14578,5.32658,,02/10/2020,1,1.8904445918894655,High,Fair,,0.0894,30.6,636.1,3.6,7.466,0.182,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD17014,Navaldia,Yes,Recreation,Earth,3.752,0.283,41994.69038867085,1914,,0.30338,27.35282210392605,Uncontrolled,11/01/2023,2,1.66,High,Unsatisfactory,2023-05-16,0.1584,411.5,352.5,6.2,3.752,0.283,0,,1,,0,Unknow,0,0,1,1,0,0
SOAD17710,Navaldia,Yes,Flood Risk Reduction,Earth,7.272,0.3,192722.83547180268,2014,,5.980031526127611,15.97974,,24/12/2020,1,1.7985498669469158,High,Satisfactory,,0.0696,913.3,850.8,45.337009158718566,7.272,0.3,0,,1,,0,Unknow,0,0,1,0,1,1
SOAD13480,Navaldia,No,Flood Risk Reduction,Earth,8.366,0.346,33548.0,1955,,0.16548,28.93356089354553,,,Unknow,45.23708373015877,Low,Not Rated,2014-06-18,0.0624,28.1,16.6,10.725527322920094,8.366,0.346,0,33548.0,0,10.4207623356963,0,Unknow,0,0,0,1,0,1
SOAD16162,Navaldia,Yes,Recreation,Earth,4.592,0.183,25538.24170769939,1917,2001H,0.0985,5.32658,Uncontrolled,01/06/2022,5,2.0160209455550233,High,Fair,2023-01-31,0.0771,31.6,579.7,4.2,4.592,0.183,0,,1,,1,2001,0,0,1,0,0,1
SOAD20216,Navaldia,No,Unknow,Earth,7.625,0.183,20644.01717886582,1964,,0.16745,27.048029113813556,,,Unknow,42.460827619047656,Low,Not Rated,2014-06-18,0.0909,39.8,9.8,9.3116759259397,7.625,0.183,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD20353,Navaldia,No,Water Supply,Earth,5.372,0.287,24112.179573299727,1968,,0.14972,18855.98327042869,,,Unknow,51.32951444444443,Low,Not Rated,2014-06-18,0.0621,32.8,15.8,63.0,5.372,0.287,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD00083,Navaldia,No,Recreation,Earth,10.321,0.17,21127.710044667914,1964,,0.10835,26.63486742762245,,21/09/2006,Unknow,42.08776095238096,Low,Not Rated,2014-06-18,0.089,40.8,15.2,7.6,10.321,0.17,0,,1,,0,Unknow,0,0,1,1,0,1
SOAD00657,Navaldia,Yes,Flood Risk Reduction,Earth,15.093,0.276,53020.0,1963,,0.05516,5.32658,,10/07/1972,Unknow,42.037533968254095,Low,Not Rated,2014-06-18,0.1108,45.3,10.0,40.29714241112096,15.093,0.276,0,53020.0,0,10.8784433404724,0,Unknow,0,0,0,0,0,1
SOAD05005,Navaldia,No,Water Supply,Earth,13.504,0.193,89715.91704770533,1975,,0.13060705958666974,328.92405319534834,,,Unknow,38.664083174603206,Low,Not Rated,2014-06-18,0.1116,12.1,21.7,21.4,13.504,0.193,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD05997,Navaldia,Yes,Recreation,Earth,3.477,0.058,60233.5445317196,1948,,0.34081,5.32658,,10/12/2020,1,2.346577878647504,High,Fair,,0.1055,358.6,497.7,7.9,3.477,0.058,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD06154,Navaldia,No,Unknow,Earth,3.496,0.495,121776.16466015391,1947,,0.34869,23.96961,,,Unknow,38.41756666666669,Low,Not Rated,2014-06-18,0.0881,509.3,12.7,23.125585653413165,3.496,0.495,0,,1,,0,Unknow,0,0,1,0,0,1
SOAD08412,Navaldia,No,Recreation,Earth,7.188,0.279,22622.0,1968,,0.08668,26.80643675335462,,29/10/1968,Unknow,12.98,Low,Not Rated,2014-06-18,0.101,19.5,102.9,5.2,7.188,0.279,0,22622.0,0,10.0267223668708,0,Unknow,0,0,0,1,0,0
SOAD07319,Navaldia,Yes,Flood Risk Reduction,Earth,8.276,0.315,33820.0,1962,,0.06107,2.66329,,,Unknow,43.90982500000005,Low,Not Rated,2014-06-18,0.0742,9.3,11.1,45.8253516382113,8.276,0.315,0,33820.0,0,10.4288371903182,0,Unknow,0,0,0,0,0,1
SOAD11748,Navaldia,Yes,Recreation,Earth,4.185,0.057,56828.30242784177,1956,2009O,0.35263,5.32658,,04/01/2021,1,2.310589344301453,High,Satisfactory,,0.085,61.6,850.4,4.7,4.185,0.057,0,,1,,1,2009,0,0,1,0,0,1
SOAD16329,Navaldia,No,Irrigation,Earth,8.714,0.177,11654.35258223279,1965,,0.06894509446119469,1788.5146385992625,,,Unknow,44.3346609523809,Low,Not Rated,2014-06-18,0.0926,17.7,20.5,26.8,8.714,0.177,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD17069,Navaldia,No,Recreation,Earth,4.354,0.367,18986.410386210162,1950,,0.10022862760371645,2678.2517205362033,,20/07/1988,Unknow,51.38872817460314,Low,Not Rated,2014-06-18,0.1194,13.4,18.9,4.8,4.354,0.367,0,,1,,0,Unknow,0,0,1,1,1,1
SOAD19805,Navaldia,No,Water Supply,Earth,8.228,0.337,28847.103928136956,1926,,0.1306984264272205,15116.568072899521,Uncontrolled,24/08/1983,Unknow,47.82001444444439,Low,Not Rated,2014-06-18,0.0815,21.4,18.0,63.3,8.228,0.337,0,,1,,0,Unknow,0,0,1,1,1,1
