"ID","Region","Regulated.Dam","Primary.Purpose","Primary.Type","Height..m.","Length..km.","Volume..m3.","Year.Completed","Years.Modified","Surface..km2.","Drainage..km2.","Spillway","Last.Inspection.Date","Inspection.Frequency","Distance.to.Nearest.City..km.","Hazard","Assessment","Assessment.Date","Probability.of.Failure","Loss.given.failure...prop..Qm.","Loss.given.failure...liab..Qm.","Loss.given.failure...BI..Qm.","Height_clean","Length_clean","Length_missing","Volume_clean","Volume_missing","Volume_log","n_modifications","last_modification_year"
"SOAD09189","Lyndrassia","No","Grade Stabilization","Earth",8.702,0.13,9636,"1977","",0.0591,969.43756,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.0881,43.1,4.9,NA,8.702,0.13,0,9636,0,9.17336513585129,0,"Unknow"
"SOAD09254","Lyndrassia","No","Flood Risk Reduction","Earth",5.088,NA,0,"1958","",0.08077,524.66813,"","","0",0,"Low","Not Rated",NA,0.0924,19.2,336.3,NA,5.088,NA,1,NA,1,NA,0,"Unknow"
"SOAD09373","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",4.03,0.467,NA,"1948","",NA,NA,"","","Unknow",18.83,"Low","",NA,0.1096,16.5,326.3,NA,4.03,0.467,0,NA,1,NA,0,"Unknow"
"SOAD09673","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",9.946,0.05,NA,"1950","",NA,NA,"","","Unknow",35.86,"Low","",NA,0.0806,23.1,205.4,NA,9.946,0.05,0,NA,1,NA,0,"Unknow"
"SOAD10120","Lyndrassia","Yes","Irrigation","Earth",6.813,0.092,NA,"1960","",NA,NA,"","","Unknow",21.51,"Low","",NA,0.067,13.4,252.7,9.6,6.813,0.092,0,NA,1,NA,0,"Unknow"
"SOAD10238","Lyndrassia","No","Fish and Wildlife Pond","Earth",9.108,0.167,20000,"1969","",0.01773,790.99713,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.091,16.7,18.9,NA,9.108,0.167,0,20000,0,9.90353755128617,0,"Unknow"
"SOAD10249","Lyndrassia","No","Debris Control","Earth",8.942,NA,0,"1977","",0.04925,303.61506,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.088,45.9,6.2,NA,8.942,NA,1,NA,1,NA,0,"Unknow"
"SOAD11019","Lyndrassia","No","Debris Control","Earth",8.492,0.2,NA,"1941","2013",0.12805,7.98987,"Uncontrolled","24/05/2018","4",3.35,"Low","Fair","2018-05-24",0.0478,16.9,480.5,NA,8.492,0.2,0,NA,1,NA,1,"2013"
"SOAD11234","Lyndrassia","No","Recreation","Earth",10.844,NA,0,"1972","",0.04137,415.47324,"","","0",9.41,"Low","Not Rated",NA,0.0842,16.7,176,8.4,10.844,NA,1,NA,1,NA,0,"Unknow"
"SOAD12058","Lyndrassia","No","Recreation","Earth",8.026,0.217,21751,"1973","",0.02561,897.52873,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.1165,22.2,10.2,8.1,8.026,0.217,0,21751,0,9.98746098631231,0,"Unknow"
"SOAD12266","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",5.848,0.108,NA,"1937","",NA,NA,"","","Unknow",29.07,"Low","",NA,0.1039,5.8,232.2,NA,5.848,0.108,0,NA,1,NA,0,"Unknow"
"SOAD12315","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",6.677,0.06,NA,"1955","",NA,NA,"","","Unknow",0,"Low","",NA,0.1268,15.8,573.9,NA,6.677,0.06,0,NA,1,NA,0,"Unknow"
"SOAD12696","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",6.721,0.067,NA,"1965","",NA,NA,"","","Unknow",22.94,"Low","",NA,0.0771,7.7,159.9,NA,6.721,0.067,0,NA,1,NA,0,"Unknow"
"SOAD13455","Lyndrassia","No","Fish and Wildlife Pond","Earth",8.103,0.128,10045,"1977","",0.00788,519.34155,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.0843,15.9,5.9,NA,8.103,0.128,0,10045,0,9.21492982430999,0,"Unknow"
"SOAD14139","Lyndrassia","No","Grade Stabilization","Earth",10.805,0.133,16091,"1974","",0.04137,1443.50318,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.0734,8.5,20,NA,10.805,0.133,0,16091,0,9.68607753306968,0,"Unknow"
"SOAD14569","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",8.431,0.096,NA,"1954","",NA,29.29619,"Uncontrolled","","Unknow",86.58,"Low","",NA,0.0639,10.6,112.5,NA,8.431,0.096,0,NA,1,NA,0,"Unknow"
"SOAD16057","Lyndrassia","No","Irrigation","Earth",5.138,NA,0,"1957","",0.08274,735.06804,"","","0",0,"Low","Not Rated",NA,0.0895,43.8,525.6,33,5.138,NA,1,NA,1,NA,0,"Unknow"
"SOAD16474","Lyndrassia","No","Recreation","Earth",8.979,NA,0,"1955","",0.04925,330.24796,"","","0",17.22,"Low","Not Rated",NA,0.0821,5,342,5.2,8.979,NA,1,NA,1,NA,0,"Unknow"
"SOAD17792","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",6.559,0.075,NA,"1961","",NA,NA,"","","Unknow",33,"Low","",NA,0.1003,6.5,58.5,NA,6.559,0.075,0,NA,1,NA,0,"Unknow"
"SOAD17873","Lyndrassia","No","Recreation","Earth",5.143,NA,0,"1960","",0.0788,215.72649,"","","0",0,"Low","Not Rated",NA,0.1065,11.7,463,4.9,5.143,NA,1,NA,1,NA,0,"Unknow"
"SOAD18275","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",7.302,0.075,NA,"1940","",NA,NA,"","","Unknow",37.43,"Low","",NA,0.1199,15,192.5,NA,7.302,0.075,0,NA,1,NA,0,"Unknow"
"SOAD18351","Lyndrassia","No","Debris Control","Earth",7.657,NA,0,"1972","",0.05516,1763.09798,"","","0",0,"Low","Not Rated",NA,0.0908,5.4,844.7,NA,7.657,NA,1,NA,1,NA,0,"Unknow"
"SOAD18398","Lyndrassia","No","Other","Earth",10.791,NA,0,"1955","",0.0394,351.55428,"","","0",5.02,"High","Not Rated",NA,0.1206,15.8,202.8,NA,10.791,NA,1,NA,1,NA,0,"Unknow"
"SOAD18549","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",6.878,0.333,NA,"1930","",NA,NA,"","","Unknow",44.3,"Low","",NA,0.0683,13.4,65.9,NA,6.878,0.333,0,NA,1,NA,0,"Unknow"
"SOAD18590","Lyndrassia","No","Fire Protection, Stock, Or Small Fish Pond","Earth",9.156,NA,0,"1960","",0.04728,1086.62232,"","","0",0,"Low","Not Rated",NA,0.0757,34.5,313,NA,9.156,NA,1,NA,1,NA,0,"Unknow"
"SOAD19058","Lyndrassia","No","Fish and Wildlife Pond","Earth",8.539,0.177,10411,"1973","",0.01379,133.1645,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.0808,36.2,6.8,NA,8.539,0.177,0,10411,0,9.25071426611446,0,"Unknow"
"SOAD19189","Lyndrassia","No","Fish and Wildlife Pond","Earth",10.593,0.117,21138,"1981","",0.06698,2210.5307,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.0646,47.5,10.9,NA,10.593,0.117,0,21138,0,9.95887495461569,0,"Unknow"
"SOAD19604","Lyndrassia","No","Recreation","Earth",7.578,0.187,22000,"1901","",0.08274,7.98987,"Uncontrolled","14/04/2020","1",9.46,"High","Not Rated",NA,0.0862,17.1,300.8,3.1,7.578,0.187,0,22000,0,9.99884318585288,0,"Unknow"
"SOAD19728","Lyndrassia","No","Recreation","Earth",10.073,NA,0,"1960","",0.04137,783.00726,"","","0",10.12,"High","Not Rated",NA,0.1293,27.9,466.9,4.8,10.073,NA,1,NA,1,NA,0,"Unknow"
"SOAD20487","Lyndrassia","No","Other","Earth",8.834,NA,0,"Unknow","",0.04925,514.01497,"","","0",23.09,"Low","Not Rated",NA,0.0598,22.2,179.4,NA,8.834,NA,1,NA,1,NA,0,"Unknow"
"SOAD20745","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",6.995,0.117,NA,"1930","",NA,NA,"","","Unknow",43.76,"Low","",NA,0.082,8,79.5,NA,6.995,0.117,0,NA,1,NA,0,"Unknow"
"SOAD00987","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",7.119,0.083,NA,"1930","",NA,NA,"","","Unknow",17.96,"Low","",NA,0.1061,14.3,386.3,NA,7.119,0.083,0,NA,1,NA,0,"Unknow"
"SOAD01330","Lyndrassia","No","Recreation","Earth",8.915,NA,0,"1955","",0.05122,1648.57651,"","","0",0,"Low","Not Rated",NA,0.0864,14.5,951.7,6.2,8.915,NA,1,NA,1,NA,0,"Unknow"
"SOAD01349","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",5.653,0.096,NA,"1944","",NA,NA,"","","Unknow",14.56,"Low","",NA,0.0671,15.1,294.8,NA,5.653,0.096,0,NA,1,NA,0,"Unknow"
"SOAD01375","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",4.532,0.125,NA,"1966","",NA,NA,"","","Unknow",48.62,"Low","",NA,0.0666,14.6,115.9,NA,4.532,0.125,0,NA,1,NA,0,"Unknow"
"SOAD02610","Lyndrassia","No","Recreation","Earth",9.055,NA,0,"1950","",0.05122,2034.75356,"","","0",31.99,"High","Not Rated",NA,0.1386,31,137.6,6,9.055,NA,1,NA,1,NA,0,"Unknow"
"SOAD02693","Lyndrassia","Yes","Irrigation","Earth",7.441,0.067,NA,"1954","",NA,NA,"","","Unknow",75.17,"Low","",NA,0.0931,11.8,110.5,11.8,7.441,0.067,0,NA,1,NA,0,"Unknow"
"SOAD02760","Lyndrassia","No","Irrigation","Earth",10.511,NA,0,"1971","",0.04137,426.1264,"","","0",0,"High","Not Rated",NA,0.1099,12.1,890.1,5.2,10.511,NA,1,NA,1,NA,0,"Unknow"
"SOAD03514","Lyndrassia","No","Flood Risk Reduction","Earth",9.095,0.163,17212,"2007","",0.05122,1563.35123,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.0786,38.3,6.4,NA,9.095,0.163,0,17212,0,9.75342019127151,0,"Unknow"
"SOAD03803","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",8.741,0.198,NA,"1955","",NA,NA,"","","Unknow",75.04,"Low","",NA,0.0951,19.9,83.9,NA,8.741,0.198,0,NA,1,NA,0,"Unknow"
"SOAD03823","Lyndrassia","No","Fish and Wildlife Pond","Earth",8.465,0.133,10200,"1973","",0.13987,4634.1246,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.105,29.5,18,NA,8.465,0.133,0,10200,0,9.23024103368252,0,"Unknow"
"SOAD04001","Lyndrassia","No","Fire Protection, Stock, Or Small Fish Pond","Earth",8.807,NA,0,"1963","",0.05122,1089.28561,"","","0",0,"Low","Not Rated",NA,0.089,39.5,766.8,NA,8.807,NA,1,NA,1,NA,0,"Unknow"
"SOAD04371","Lyndrassia","No","Recreation","Earth",10.386,NA,0,"Unknow","",0.04334,822.95661,"","","0",0,"Low","Not Rated",NA,0.0968,15,704.1,3,10.386,NA,1,NA,1,NA,0,"Unknow"
"SOAD05076","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",8.595,0.083,NA,"1947","",NA,5.32658,"","","Unknow",81.32,"Low","",NA,0.107,14.4,155.1,NA,8.595,0.083,0,NA,1,NA,0,"Unknow"
"SOAD05721","Lyndrassia","No","Recreation","Earth",10.895,NA,0,"1968","",0.04137,436.77956,"","","0",24.1,"Low","Not Rated",NA,0.0994,16,378.9,4,10.895,NA,1,NA,1,NA,0,"Unknow"
"SOAD05754","Lyndrassia","No","Other","Earth",8.484,NA,0,"Unknow","",0.05122,833.60977,"","","0",0,"High","Not Rated",NA,0.1346,5.2,638.9,NA,8.484,NA,1,NA,1,NA,0,"Unknow"
"SOAD06555","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",6.908,0.1,NA,"1955","",NA,NA,"","","Unknow",90.68,"Low","",NA,0.115,13.3,58.5,NA,6.908,0.1,0,NA,1,NA,0,"Unknow"
"SOAD06650","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",6.09,0.16,NA,"1943","",NA,18.64303,"Uncontrolled","","Unknow",19.68,"Significant","",NA,0.1841,282.7,199.4,NA,6.09,0.16,0,NA,1,NA,0,"Unknow"
"SOAD06707","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",10.532,0.133,NA,"1946","",NA,2.66329,"","","Unknow",46.47,"Low","",NA,0.1003,21.2,156.8,NA,10.532,0.133,0,NA,1,NA,0,"Unknow"
"SOAD07304","Lyndrassia","No","Grade Stabilization","Earth",10.103,0.225,16303,"1965","",0.02561,207.73662,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.1166,29.2,20.8,NA,10.103,0.225,0,16303,0,9.69916575546251,0,"Unknow"
"SOAD08174","Lyndrassia","No","Flood Risk Reduction","Earth",7.34,0.213,16616,"2010","",0.0453099999999999,1853.64984,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.107,24.4,7.6,NA,7.34,0.213,0,16616,0,9.71818154670121,0,"Unknow"
"SOAD08565","Lyndrassia","No","Flood Risk Reduction","Earth",8.776,NA,0,"1977","",0.04925,1978.82447,"","","0",0,"Low","Not Rated",NA,0.0757,21.7,829.1,NA,8.776,NA,1,NA,1,NA,0,"Unknow"
"SOAD09989","Lyndrassia","No","Fire Protection, Stock, Or Small Fish Pond","Earth",12.765,0.116,13992,"2002","",0.03349,719.0883,"Uncontrolled","01/09/2002","0",NA,"Low","Not Rated",NA,0.0604,15.2,16.4,NA,12.765,0.116,0,13992,0,9.54631248355571,0,"Unknow"
"SOAD10077","Lyndrassia","No","Flood Risk Reduction","Earth",11.938,0.12,13419,"2002","",0.05713,22587.36249,"Uncontrolled","01/08/2002","5",NA,"Low","Not Rated",NA,0.0898,46.3,22.3,NA,11.938,0.12,0,13419,0,9.50450141052567,0,"Unknow"
"SOAD10275","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",6.814,0.042,NA,"1965","",NA,NA,"","","Unknow",29.83,"Low","",NA,0.0671,23.1,190.3,NA,6.814,0.042,0,NA,1,NA,0,"Unknow"
"SOAD10741","Lyndrassia","No","Flood Risk Reduction","Earth",9.615,0.17,19310,"1989","",0.06895,2343.6952,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.1115,19.7,14.6,NA,9.615,0.17,0,19310,0,9.86843016072073,0,"Unknow"
"SOAD10945","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",8.51,0.042,NA,"1948","",NA,NA,"","","Unknow",87.27,"Low","",NA,0.0696,21.9,191,NA,8.51,0.042,0,NA,1,NA,0,"Unknow"
"SOAD11850","Lyndrassia","No","Recreation","Earth",5.04,NA,0,"1975","",0.08077,1126.57167,"","","0",0,"Low","Not Rated",NA,0.1232,18.5,483.9,3,5.04,NA,1,NA,1,NA,0,"Unknow"
"SOAD11990","Lyndrassia","No","Recreation","Earth",9.067,NA,0,"1977","",0.04925,1089.28561,"","","0",10.09,"Low","Not Rated",NA,0.0918,27.4,328.3,7.7,9.067,NA,1,NA,1,NA,0,"Unknow"
"SOAD12565","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",6.739,0.067,NA,"1932","",NA,NA,"","","Unknow",20.02,"Low","",NA,0.0998,10,164.3,NA,6.739,0.067,0,NA,1,NA,0,"Unknow"
"SOAD12946","Lyndrassia","No","Recreation","Earth",5.295,NA,0,"1940","",0.08274,572.60735,"","","0",8.32,"High","Not Rated",NA,0.0809,36.4,360.7,7.1,5.295,NA,1,NA,1,NA,0,"Unknow"
"SOAD12967","Lyndrassia","No","Recreation","Earth",9.7,NA,0,"1965","",0.04334,719.0883,"","25/06/1979","0",1.58,"High","Not Rated",NA,0.139,7,771.5,6,9.7,NA,1,NA,1,NA,0,"Unknow"
"SOAD13402","Lyndrassia","No","Irrigation","Earth",6.861,NA,0,"1936","",0.06107,2921.62913,"","","0",6.69,"Low","Not Rated",NA,0.0939,6.9,266,5.7,6.861,NA,1,NA,1,NA,0,"Unknow"
"SOAD13912","Lyndrassia","No","Debris Control","Earth",9.087,NA,0,"1975","",0.05122,1126.57167,"","","0",0,"Low","Not Rated",NA,0.0907,21.4,372.9,NA,9.087,NA,1,NA,1,NA,0,"Unknow"
"SOAD13922","Lyndrassia","No","Flood Risk Reduction","Earth",5.047,NA,0,"1968","",0.0925899999999999,2407.61416,"","","0",12.9,"High","Not Rated",NA,0.1082,19.9,100.6,NA,5.047,NA,1,NA,1,NA,0,"Unknow"
"SOAD13980","Lyndrassia","Yes","Irrigation","Earth",9.099,0.033,NA,"1956","",NA,7.98987,"","","Unknow",0,"Low","",NA,0.0818,10.8,779.8,10.6,9.099,0.033,0,NA,1,NA,0,"Unknow"
"SOAD14501","Lyndrassia","No","Grade Stabilization","Earth",12.701,0.15,15679,"1962","",0.13002,1235.76656,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.1271,13,11.2,NA,12.701,0.15,0,15679,0,9.6601412939044,0,"Unknow"
"SOAD14564","Lyndrassia","No","Flood Risk Reduction","Earth",11.089,0.162,18749,"2007","",0.21276,838.93635,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.1216,18.1,14.3,NA,11.089,0.162,0,18749,0,9.83894903139856,0,"Unknow"
"SOAD15171","Lyndrassia","No","Recreation","Earth",8.658,NA,0,"1964","",0.04925,732.40475,"","","0",33.31,"High","Not Rated",NA,0.1199,46.6,181.7,6.1,8.658,NA,1,NA,1,NA,0,"Unknow"
"SOAD15206","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",6.808,0.067,NA,"1960","",NA,29.29619,"Uncontrolled","","Unknow",0,"Low","",NA,0.1244,12.6,758.1,NA,6.808,0.067,0,NA,1,NA,0,"Unknow"
"SOAD16871","Lyndrassia","No","Recreation","Earth",9.131,NA,0,"1977","",0.04925,543.31116,"","","0",4.83,"Low","Not Rated",NA,0.0895,29.5,664.7,9.5,9.131,NA,1,NA,1,NA,0,"Unknow"
"SOAD17375","Lyndrassia","No","Flood Risk Reduction","Earth",10.759,NA,0,"1977","",0.04137,226.37965,"","","0",23.15,"Low","Not Rated",NA,0.099,47,370.4,NA,10.759,NA,1,NA,1,NA,0,"Unknow"
"SOAD17494","Lyndrassia","No","Irrigation","Earth",8.868,NA,0,"Unknow","",0.05122,1334.30829,"","","0",0,"High","Not Rated",NA,0.1162,15.1,350.3,38.4,8.868,NA,1,NA,1,NA,0,"Unknow"
"SOAD17863","Lyndrassia","Yes","Recreation","Earth",13.095,0.175,0,"1978","",0.04925,2.66329,"Uncontrolled","16/06/2022","3",1.56,"High","Satisfactory","2007-12-21",0.1075,8.6,651.8,4.6,13.095,0.175,0,NA,1,NA,0,"Unknow"
"SOAD17948","Lyndrassia","No","Irrigation","Earth",10.262,NA,0,"Unknow","",0.04334,945.46795,"","","0",0,"Significant","Not Rated",NA,0.1563,33.8,146,47.1,10.262,NA,1,NA,1,NA,0,"Unknow"
"SOAD18755","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",3.598,0.025,NA,"1954","",NA,NA,"","","Unknow",49.46,"Low","",NA,0.1035,6,203.7,NA,3.598,0.025,0,NA,1,NA,0,"Unknow"
"SOAD19262","Lyndrassia","No","Fire Protection, Stock, Or Small Fish Pond","Earth",9.775,NA,0,"1978","",0.04334,420.79982,"","13/11/1980","0",1.59,"High","Not Rated",NA,0.1286,36.5,823.4,NA,9.775,NA,1,NA,1,NA,0,"Unknow"
"SOAD19274","Lyndrassia","No","Recreation","Earth",10.491,NA,0,"Unknow","",0.0394,1504.75885,"","","0",0,"Low","Not Rated",NA,0.0762,13.8,932.1,5.1,10.491,NA,1,NA,1,NA,0,"Unknow"
"SOAD19324","Lyndrassia","No","Fire Protection, Stock, Or Small Fish Pond","Earth",10.024,NA,0,"1973","",0.04137,450.09601,"","","0",0,"Low","Not Rated",NA,0.0909,40.9,917.1,NA,10.024,NA,1,NA,1,NA,0,"Unknow"
"SOAD20354","Lyndrassia","No","Flood Risk Reduction","Earth",11.409,0.153,19809,"2000","",0.0788,3286.49986,"Uncontrolled","01/12/2000","5",NA,"Low","Not Rated",NA,0.0363,6.1,21.1,NA,11.409,0.153,0,19809,0,9.8939421396926,0,"Unknow"
"SOAD20622","Lyndrassia","No","Flood Risk Reduction","Earth",10.349,NA,0,"1971","",0.04334,348.89099,"","","0",0,"High","Not Rated",NA,0.1546,24.5,855.9,NA,10.349,NA,1,NA,1,NA,0,"Unknow"
"SOAD00441","Lyndrassia","Yes","Tailings","Earth",21.547,0.2,45000,"1957","",0.04137,0,"Uncontrolled","10/07/2018","5",42.61,"Low","Satisfactory","2007-12-21",0.0571,14.1,62,NA,21.547,0.2,0,45000,0,10.7144399907278,0,"Unknow"
"SOAD00563","Lyndrassia","No","Flood Risk Reduction","Earth",9.457,0.123,10284,"2005","",0.01576,868.23254,"Uncontrolled","01/05/2005","1",NA,"Low","Not Rated",NA,0.1034,10.5,21,NA,9.457,0.123,0,10284,0,9.23844180208706,0,"Unknow"
"SOAD00842","Lyndrassia","No","Debris Control","Earth",8.581,NA,0,"1977","",0.04925,673.81237,"","","0",26.19,"Low","Not Rated",NA,0.0812,45.7,202.3,NA,8.581,NA,1,NA,1,NA,0,"Unknow"
"SOAD01308","Lyndrassia","No","Flood Risk Reduction","Earth",12.762,0.173,26029,"2004","",0.0591,1067.97929,"Uncontrolled","01/11/2004","5",NA,"Low","Not Rated",NA,0.0796,7.9,16.4,NA,12.762,0.173,0,26029,0,10.1670049979886,0,"Unknow"
"SOAD01610","Lyndrassia","No","Recreation","Earth",11.22,NA,0,"Unknow","",0.04137,1342.29816,"","","0",0,"High","Not Rated",NA,0.1321,13.3,128.1,7.6,11.22,NA,1,NA,1,NA,0,"Unknow"
"SOAD02696","Lyndrassia","No","Recreation","Earth",8.461,NA,0,"1936","",0.05122,487.38207,"","","0",23.01,"Low","Not Rated",NA,0.1262,31.4,138,9.3,8.461,NA,1,NA,1,NA,0,"Unknow"
"SOAD03312","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",3.537,0.067,NA,"1942","",NA,NA,"","","Unknow",30.68,"Low","",NA,0.1089,15.2,126.1,NA,3.537,0.067,0,NA,1,NA,0,"Unknow"
"SOAD03470","Lyndrassia","No","Recreation","Earth",10.731,NA,0,"1965","",0.04334,255.67584,"","03/12/1980","0",6.71,"High","Not Rated",NA,0.1298,10.2,407.3,8.3,10.731,NA,1,NA,1,NA,0,"Unknow"
"SOAD03753","Lyndrassia","No","Flood Risk Reduction","Earth",10.132,0.17,19373,"2003","",0.02561,183.76701,"Uncontrolled","01/11/2004","5",NA,"Low","Not Rated",NA,0.0765,15,4.9,NA,10.132,0.17,0,19373,0,9.87168723998633,0,"Unknow"
"SOAD04351","Lyndrassia","No","Recreation","Earth",10.102,NA,0,"1968","",0.04334,748.38449,"","","0",11.21,"High","Not Rated",NA,0.0969,13.9,249.2,4,10.102,NA,1,NA,1,NA,0,"Unknow"
"SOAD04357","Lyndrassia","Yes","Irrigation","Earth",7.451,0.042,NA,"1954","",NA,NA,"","","Unknow",58.07,"Low","",NA,0.0626,12.6,55.7,9.1,7.451,0.042,0,NA,1,NA,0,"Unknow"
"SOAD04663","Lyndrassia","No","Recreation","Earth",9.116,NA,0,"Unknow","",0.05122,673.81237,"","","0",26.61,"Low","Not Rated",NA,0.0945,35,352.4,6.2,9.116,NA,1,NA,1,NA,0,"Unknow"
"SOAD04916","Lyndrassia","No","Flood Risk Reduction","Earth",13.172,0.105,18139,"2003","",0.03349,1014.71349,"Uncontrolled","13/11/2003","1",NA,"Low","Not Rated",NA,0.12,14.1,23.3,NA,13.172,0.105,0,18139,0,9.80587472366913,0,"Unknow"
"SOAD05238","Lyndrassia","No","Other","Earth",9.005,NA,0,"Unknow","",0.05122,229.04294,"","","0",0,"Low","Not Rated",NA,0.1053,21.6,288,NA,9.005,NA,1,NA,1,NA,0,"Unknow"
"SOAD05322","Lyndrassia","Yes","Recreation","Earth",6.388,0.133,NA,"1963","",0.12608,NA,"","","Unknow",148.17,"Low","",NA,0.0755,45.8,234,8.9,6.388,0.133,0,NA,1,NA,0,"Unknow"
"SOAD05720","Lyndrassia","No","Fish and Wildlife Pond","Earth",8.487,0.248,20208,"1985","",0.10047,1882.94603,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.1305,39.1,9,NA,8.487,0.248,0,20208,0,9.91388332871825,0,"Unknow"
"SOAD06042","Lyndrassia","No","Recreation","Earth",8.758,NA,0,"1950","",0.04925,636.52631,"","","0",24.23,"Low","Not Rated",NA,0.1179,18.4,388.6,6.8,8.758,NA,1,NA,1,NA,0,"Unknow"
"SOAD06111","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",5.257,0.067,NA,"1949","",NA,21.30632,"Uncontrolled","","Unknow",91.81,"Low","",NA,0.0582,9.9,213.2,NA,5.257,0.067,0,NA,1,NA,0,"Unknow"
"SOAD06328","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",2.68,0.167,NA,"1960","",NA,NA,"","","Unknow",40.43,"Low","",NA,0.1169,19.6,173.7,NA,2.68,0.167,0,NA,1,NA,0,"Unknow"
"SOAD06577","Lyndrassia","No","Irrigation","Earth",5.002,NA,0,"1975","",0.08471,596.57696,"","","0",8.06,"Low","Not Rated",NA,0.0909,20.2,199.2,6.5,5.002,NA,1,NA,1,NA,0,"Unknow"
"SOAD06879","Lyndrassia","No","Irrigation","Earth",10.073,NA,0,"1976","",0.04334,106.5316,"","","0",0,"Low","Not Rated",NA,0.1136,34.3,557.9,18.2,10.073,NA,1,NA,1,NA,0,"Unknow"
"SOAD08122","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",6.236,0.058,NA,"1956","",NA,NA,"","","Unknow",21.5,"Low","",NA,0.0662,5,131.5,NA,6.236,0.058,0,NA,1,NA,0,"Unknow"
"SOAD08237","Lyndrassia","No","Debris Control","Earth",10.287,NA,0,"1973","",0.04137,1744.45495,"","","0",16.8,"Low","Not Rated",NA,0.0892,22.3,226,NA,10.287,NA,1,NA,1,NA,0,"Unknow"
"SOAD08364","Lyndrassia","No","Flood Risk Reduction","Earth",9.987,0.208,18965,"2007","",0.05516,2026.76369,"Uncontrolled","","0",NA,"Low","Not Rated",NA,0.1009,18.9,7,NA,9.987,0.208,0,18965,0,9.85040318144367,0,"Unknow"
"SOAD08509","Lyndrassia","No","Recreation","Earth",8.972,NA,0,"1977","",0.05122,793.66042,"","","0",0,"Low","Not Rated",NA,0.0824,34.5,503.8,6.6,8.972,NA,1,NA,1,NA,0,"Unknow"
"SOAD08767","Lyndrassia","No","Recreation","Earth",8.698,NA,0,"1969","",0.04925,194.42017,"","","0",4.75,"Low","Not Rated",NA,0.0687,37.7,438.5,7.1,8.698,NA,1,NA,1,NA,0,"Unknow"
"SOAD09002","Lyndrassia","No","Debris Control","Earth",8.811,NA,0,"1952","",0.04925,5957.77973,"","","0",11.5,"Low","Not Rated",NA,0.0923,17.8,370.8,NA,8.811,NA,1,NA,1,NA,0,"Unknow"
"SOAD09078","Lyndrassia","Yes","Fire Protection, Stock, Or Small Fish Pond","Earth",5.4,0.108,NA,"1958","",NA,NA,"","","Unknow",34.05,"Low","",NA,0.096,20.3,229.5,NA,5.4,0.108,0,NA,1,NA,0,"Unknow"
